شتاب,صندوق س سهامي شتاب آگاه-اهرمي,4269,40950114,414870333720,10240,10230,10150,-90,-0.88,10130,-110,-1.07,10080,10230
شستا,سرمايه گذاري تامين اجتماعي,4181,378714441,478994710359,1268,1269,1265,-3,-0.24,1265,-3,-0.24,1259,1270
حفارس,حمل و نقل بين المللي خليج فارس,4177,147615116,286816292305,2009,1991,1930,-79,-3.93,1943,-66,-3.29,1909,2010
خودرو,ايران‌ خودرو,4158,132882152,366946115759,2748,2760,2759,11,0.4,2761,13,0.47,2744,2786
خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,4048,84071472,392223398555,4669,4667,4619,-50,-1.07,4665,-4,-0.09,4613,4721
فولاد,فولاد مباركه اصفهان,3884,80066614,498910921170,6280,6300,6190,-90,-1.43,6230,-50,-0.8,6180,6300
طلا,صندوق س.پشتوانه طلاي لوتوس,3808,1912964,374965779167,195797,196500,195900,103,0.05,196013,216,0.11,195701,196500
ثبهساز,بهساز كاشانه تهران,3698,71536949,222709539477,3058,3058,3102,44,1.44,3113,55,1.8,3034,3181
ذوب,ذوب آهن اصفهان,3614,98865673,426910532342,4418,4438,4295,-123,-2.78,4318,-100,-2.26,4280,4440
عيار,صندوق طلاي عيار مفيد,3598,13342916,969336011724,72729,72911,72765,36,0.05,72648,-81,-0.11,72584,72920
خساپا,سايپا,3503,143671874,359792404972,2519,2531,2495,-24,-0.95,2504,-15,-0.6,2482,2531
ثشرق,سرمايه گذاري مسكن شمال شرق,3419,14834730,490612169010,33170,32110,34300,1130,3.41,33070,-100,-0.3,31520,34700
ماديرا,صنايع ماديران,3261,52028496,305086991510,5640,5540,5920,280,4.96,5860,220,3.9,5540,5920
شپنا,پالايش نفت اصفهان,3049,42993294,364754950480,8550,8500,8480,-70,-0.82,8480,-70,-0.82,8440,8600
هماي,صندوق س هماي آگاه-ثابت,3047,176308018,1774761682375,10060,10066,10067,7,0.07,10066,6,0.06,10066,10067
هاي وب,داده گسترعصرنوين-هاي وب,3039,90683734,198548345273,2240,2240,2170,-70,-3.13,2189,-51,-2.28,2169,2242
ثغرب,شركت سرمايه گذاري مسكن شمالغرب,3029,28224671,406864001220,14200,14300,14350,150,1.06,14420,220,1.55,13800,14890
سصفها,سيمان‌اصفهان‌,2946,1794408,187943938220,105080,105390,105000,-80,-0.08,104740,-340,-0.32,103030,107500
نيان,نيان الكترونيك,2928,1907774,321157226600,160750,159500,168750,8000,4.98,168350,7600,4.73,159500,168750
شلعاب,لعابيران‌,2893,14034086,259181914250,18180,18000,18800,620,3.41,18470,290,1.6,17460,19050
كاما,باما,2842,39827023,200694618405,4893,5060,4970,77,1.57,5039,146,2.98,4951,5150
فن افزار,توسعه فن افزار توسن,2838,3535681,49725142180,14150,13820,14090,-60,-0.42,14060,-90,-0.64,13820,14180
واتي,سرمايه‌ گذاري‌ آتيه‌ دماوند,2802,25232437,215753068420,8870,8650,8510,-360,-4.06,8550,-320,-3.61,8430,8790
شهر,گروه مالي شهر,2776,38828517,79315628975,2066,2046,2025,-41,-1.98,2043,-23,-1.11,2018,2091
تكاردان,تامين سرمايه كاردان,2691,4667263,12231424346,2638,2625,2610,-28,-1.06,2630,-8,-0.3,2608,2656
ثامان,سامان‌ گستراصفهان‌,2627,8555149,166985648420,20230,20670,19790,-440,-2.17,19520,-710,-3.51,19250,20670
خلنت,لنت‌ ترمزايران‌,2604,9729636,241380396980,25560,25900,25390,-170,-0.67,24810,-750,-2.93,23780,25960
كارا,صندوق س. كارا -د,2545,183889118,3036044993743,16498,16510,16510,12,0.07,16510,12,0.07,16510,16512
جهش,صندوق سهامي جهش فارابي-اهرمي,2538,24975985,302576737420,12320,12240,12210,-110,-0.89,12110,-210,-1.7,11950,12280
بمولد,مولد نيروگاهي تجارت فارس,2462,6136756,33390939510,5400,5360,5460,60,1.11,5440,40,0.74,5360,5490
حآفرين,ريل پرداز نو آفرين,2423,50285104,122833588551,2489,2525,2448,-41,-1.65,2443,-46,-1.85,2400,2525
فرود,فولاد شاهرود,2409,22279937,107417665387,4937,4810,4821,-116,-2.35,4821,-116,-2.35,4770,4940
شتران,پالايش نفت تهران,2394,45823909,198742823322,4367,4360,4324,-43,-0.98,4337,-30,-0.69,4320,4400
وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,2394,80061901,184966155779,2278,2300,2303,25,1.1,2310,32,1.4,2271,2349
خاور,ايران خودرو ديزل,2386,43893663,171575284223,3987,3960,3888,-99,-2.48,3909,-78,-1.96,3882,3960
شبندر,پالايش نفت بندرعباس,2354,14334006,141605854430,9930,9950,9850,-80,-0.81,9880,-50,-0.5,9840,9980
فتوسا,توليد و توسعه سرب روي ايرانيان,2330,14051815,116630183080,7970,8190,8270,300,3.76,8300,330,4.14,8050,8500
وتوس,توسعه‌شهري‌توس‌گستر,2307,15794379,303513981930,18730,18200,19580,850,4.54,19220,490,2.62,18200,19890
شفارس,صنايع‌ شيميايي‌ فارس‌,2269,55712726,130346484471,2237,2287,2341,104,4.65,2340,103,4.6,2278,2380
لبخند,صندوق س. لبخند فارابي-د,2258,132251106,1806889459303,13652,13662,13663,11,0.08,13663,11,0.08,13662,13663
فاذر,صنايع‌ آذرآب‌,2238,56633701,104576817558,1893,1894,1837,-56,-2.96,1847,-46,-2.43,1823,1899
پي پاد,پرداخت الكترونيك پاسارگاد,2226,9363428,143143000600,15880,15400,15190,-690,-4.35,15290,-590,-3.72,15090,16000
فملي,ملي‌ صنايع‌ مس‌ ايران‌,2204,39613388,294546076600,7490,7490,7400,-90,-1.2,7440,-50,-0.67,7400,7500
حآسا,آسيا سير ارس,2197,16736536,194340948650,11040,11100,11810,770,6.97,11610,570,5.16,10730,11810
آوند,صندوق س. آوند مفيد-د,2192,43489310,594736158562,13665,13676,13676,11,0.08,13675,10,0.07,13675,13676
وساپا,سرمايه‌گذاري‌ سايپا,2189,31329560,154484053514,4951,4951,4858,-93,-1.88,4931,-20,-0.4,4849,5022
سبزوا,سيمان لار سبزوار,2180,33621104,239989130030,6950,7000,7180,230,3.31,7140,190,2.73,6900,7210
موج,ص.س.اهرمي موج فيروزه-س,2130,16945286,225191249062,13602,13560,13320,-282,-2.07,13289,-313,-2.3,13160,13560
گدنا,تهيه توزيع غذاي دنا آفرين فدك,2127,10642862,87612833390,8410,8330,8210,-200,-2.38,8230,-180,-2.14,8150,8450
آگاس,صندوق س.هستي بخش آگاه-س,2067,5667629,749639890329,132654,132259,131992,-662,-0.5,132267,-387,-0.29,131750,132847
اعتماد,صندوق س.اعتماد آفرين پارسيان-د,2029,67069805,4254600413040,63380,63435,63436,56,0.09,63435,55,0.09,63435,63437
ثرود,سرمايه‌گذاري مسكن زاينده رود,2016,9892231,172845228280,16780,17130,17450,670,3.99,17470,690,4.11,16800,17900
شاروم,پتروشيمي اروميه,1983,5338135,77109700450,14080,14110,14490,410,2.91,14450,370,2.63,14000,14640
كتوسعه,توسعه صنايع و معادن كوثر,1971,1232230,25349411150,20850,20650,20600,-250,-1.2,20550,-300,-1.44,20500,20850
خمهر,مهركام‌پارس‌,1934,41960512,141767913893,3488,3470,3331,-157,-4.5,3379,-109,-3.13,3326,3500
پترول,گ.س.وت.ص.پتروشيمي خليج فارس,1934,58821162,118009975095,2032,2013,1988,-44,-2.17,2006,-26,-1.28,1987,2049
ورنا,سرمايه‌گذاري‌ رنا(هلدينگ‌,1914,29716833,205796543910,6870,6890,6850,-20,-0.29,6930,60,0.87,6820,7050
حكشتي,كشتيراني جمهوري اسلامي ايران,1912,12149416,151618435440,12660,12660,12410,-250,-1.97,12480,-180,-1.42,12400,12670
وخارزم,سرمايه گذاري خوارزمي,1889,62901254,123843498491,1987,1965,1960,-27,-1.36,1969,-18,-0.91,1954,1999
واعتبار,سرمايه گذاري اعتبار ايران,1889,21874809,138314898480,6040,6240,6240,200,3.31,6320,280,4.64,6170,6460
بكاب,صنايع‌جوشكاب‌يزد,1876,7738894,124189008220,15490,15990,16260,770,4.97,16050,560,3.62,15600,16260
داتام,گروه مالي داتام,1861,9671834,16519492472,1627,1708,1708,81,4.98,1708,81,4.98,1708,1708
اتوآگاه,صندوق س صنايع آگاه2-بخشي,1820,20908225,209429956200,10030,10050,10020,-10,-0.1,10020,-10,-0.1,9980,10050
صايند,صندوق س. گنجينه آينده روشن-د,1816,43840495,625193210220,14249,14260,14261,12,0.08,14261,12,0.08,14260,14261
عاليس,بهار رز عاليس چناران,1815,1302961,27116284750,21150,20950,20650,-500,-2.36,20800,-350,-1.65,20600,21050
فرابورس,فرابورس ايران,1717,15147641,132153759380,8840,8900,8690,-150,-1.7,8720,-120,-1.36,8630,8900
وسپهر,سرمايه گذاري مالي سپهرصادرات,1703,17376640,85749311451,5014,5000,4920,-94,-1.87,4935,-79,-1.58,4900,5010
پلاست,كارخانجات توليدي پلاستيران,1698,27054947,504343909250,18590,19140,18070,-520,-2.8,18640,50,0.27,18040,19140
انرژي,بورس انرژي ايران,1693,4201809,111878480450,27180,27150,26430,-750,-2.76,26630,-550,-2.02,26200,27250
كيان,صندوق س. با درآمد ثابت كيان,1682,14006501,697488763345,49759,49797,49798,39,0.08,49798,39,0.08,49797,49799
توان,صندوق س. اهرمي توان مفيد-س,1680,8813079,165384568802,18988,18860,18757,-231,-1.22,18766,-222,-1.17,18700,18890
كروميت,توسعه معادن كروميت كاوندگان,1675,7271032,109938003840,14400,15120,15120,720,5,15120,720,5,15120,15120
وتجارت,بانك تجارت,1626,59997936,143675236835,2421,2421,2401,-20,-0.83,2395,-26,-1.07,2382,2430
حسينا,توسعه خدمات دريايي وبندري سينا,1622,2065237,56057461500,27400,27150,27150,-250,-0.91,27150,-250,-0.91,26950,27750
شسينا,صنايع‌شيميايي‌سينا,1619,18386275,94806798070,5240,5270,5190,-50,-0.95,5160,-80,-1.53,5110,5270
همراه,شركت ارتباطات سيار ايران,1617,24502551,143048453840,5890,5920,5830,-60,-1.02,5840,-50,-0.85,5730,5950
مفاخر,توسعه فناوري اطلاعات خوارزمي,1616,9015151,109530982850,12710,12450,12160,-550,-4.33,12150,-560,-4.41,11910,12650
كگل,معدني و صنعتي گل گهر,1592,20043111,108780808770,5530,5540,5380,-150,-2.71,5440,-90,-1.63,5370,5540
كالا,بورس كالاي ايران,1591,11412998,107688625180,9540,9600,9420,-120,-1.26,9440,-100,-1.05,9360,9600
شكام,صنايع شيميايي كيمياگران امروز,1578,7835442,37032078251,4641,4670,4766,125,2.69,4726,85,1.83,4625,4770
بوعلي,پتروشيمي بوعلي سينا,1568,1426387,83334622360,58250,57780,58350,100,0.17,58390,140,0.24,57780,58690
وتوصا,گروه س توسعه صنعتي ايران,1546,68484162,77401240107,1147,1149,1125,-22,-1.92,1130,-17,-1.48,1120,1150
زمگسا,كشاورزي‌ ودامپروي‌ مگسال‌,1540,2476740,99725663230,38900,39350,39680,780,2.01,40260,1360,3.5,39050,41570
ساوه,سيمان ساوه,1495,880674,135425333000,147500,154850,152700,5200,3.53,153750,6250,4.24,152200,154850
كماسه,تامين‌ ماسه‌ ريخته‌گري‌,1491,18506136,143163153550,7550,7640,7690,140,1.85,7740,190,2.52,7550,7890
مثقال,صندوق س.پشتوانه طلاي زرين آگاه,1485,6333503,143084373451,22530,22630,22578,48,0.21,22592,62,0.28,22549,22630
فلوله,لوله‌وماشين‌سازي‌ايران‌,1468,21540398,80964066819,3840,3839,3767,-73,-1.9,3759,-81,-2.11,3700,3839
كدما,معدني‌ دماوند,1464,946381,69281885710,75380,75700,72760,-2620,-3.48,73210,-2170,-2.88,72240,75700
غديس,پاكديس,1451,6871747,114059295130,16420,16080,16480,60,0.37,16600,180,1.1,16050,16950
ختوقا,قطعات‌ اتومبيل‌ ايران‌,1411,13650646,85298325630,6340,6320,6200,-140,-2.21,6250,-90,-1.42,6150,6360
غزر,صنعتي زر ماكارون,1389,14951984,38809489351,2624,2620,2583,-41,-1.56,2596,-28,-1.07,2581,2648
وپارس,بانك‌پارسيان‌,1386,51579104,99852878648,1967,1951,1927,-40,-2.03,1941,-26,-1.32,1911,1990
ضستا1220,اختيارخ شستا-1612-1402/12/09,1381,594317,15804754000,31,30,26,-5,-16.13,27,-4,-12.9,24,31
ارزش مسكن,ص.س.املاك ومستغلات ارزش مسكن,1377,1932315,23577964629,12162,12200,12205,43,0.35,12202,40,0.33,12113,12338
غبشهر,صنعتي‌ بهشهر,1366,17625473,44420120248,2584,2565,2516,-68,-2.63,2520,-64,-2.48,2492,2588
كفرا,فراورده‌ هاي‌ نسوزايران‌,1364,11143463,140551924500,11920,12180,12750,830,6.96,12610,690,5.79,11680,12750
كسرام,پارس‌ سرام‌,1358,15667857,167661963460,11200,11040,10640,-560,-5,10700,-500,-4.46,10640,11050
كترام,توليدي‌ كاشي‌ تكسرام‌,1345,12355060,96917136050,8020,7960,7820,-200,-2.49,7840,-180,-2.24,7760,8020
رنيك,جنرال مكانيك,1317,8758792,81787587750,9410,9320,9180,-230,-2.44,9340,-70,-0.74,9130,9530
ملت,بيمه ملت,1308,93221756,198264096923,2164,2120,2093,-71,-3.28,2127,-37,-1.71,2093,2220
كمند,صندوق س. با درآمد ثابت كمند,1307,60767592,617975270038,10157,10170,10170,13,0.13,10169,12,0.12,10169,10171
غنوش,نوش‌ مازندران‌,1300,6013158,70370322570,11770,11810,11660,-110,-0.93,11700,-70,-0.59,11570,11950
فاراك,ماشين‌ سازي‌ اراك‌,1299,44045814,81719899053,1884,1880,1845,-39,-2.07,1855,-29,-1.54,1833,1908
طخود1120,اختيارف خودرو-2600-1402/11/11,1296,424040,25479679000,60,56,61,1,1.67,60,0,0,51,64
والماس,س. الماس حكمت ايرانيان,1295,63426682,174742175742,2636,2720,2767,131,4.97,2755,119,4.51,2652,2767
فزر,پويا زركان آق دره,1280,1833989,85369615950,46850,47650,46550,-300,-0.64,46550,-300,-0.64,46200,47650
خزر,فنرسازي‌زر,1278,16501010,111613993380,6630,6720,6670,40,0.6,6760,130,1.96,6650,6940
بورس,بورس اوراق بهادار تهران,1252,17022993,99868848610,5960,6000,5860,-100,-1.68,5870,-90,-1.51,5820,6000
قشكر,شكرشاهرود,1250,25672654,79999695310,3077,3070,3082,5,0.16,3116,39,1.27,3050,3170
ثاميد,توسعه و عمران اميد,1246,9829502,22967243607,2310,2304,2345,35,1.52,2328,18,0.78,2280,2370
ثنوسا,نوسازي‌وساختمان‌تهران‌,1246,16759661,157644465550,9500,9700,9330,-170,-1.79,9410,-90,-0.95,9200,9850
خاذين,سايپاآذين‌,1242,23957192,88550047805,3694,3672,3670,-24,-0.65,3696,2,0.05,3620,3780
خپارس,پارس خودرو,1233,64757137,78290634354,1213,1203,1195,-18,-1.48,1209,-4,-0.33,1190,1230
تليسه,دامداري تليسه نمونه,1217,12324620,54242721394,4337,4400,4329,-8,-0.18,4401,64,1.48,4326,4495
نهال,صندوق س. طلاي سرخ نوويرا,1214,9267670,223038366986,22591,22850,24450,1859,8.23,24066,1475,6.53,22750,24636
لابسا,آبسال‌,1214,8986520,78842632760,9180,8900,8730,-450,-4.9,8770,-410,-4.47,8730,9100
دامين,داروسازي‌ امين‌,1202,11639006,65840968370,5990,5860,5590,-400,-6.68,5660,-330,-5.51,5580,5970
خرينگ,رينگ‌سازي‌مشهد,1185,5258079,96210024900,18490,18380,17980,-510,-2.76,18300,-190,-1.03,17850,18830
بپيوند,برق و انرژي پيوندگستر پارس,1185,1299319,20538525460,15560,15370,15910,350,2.25,15810,250,1.61,15370,16300
آلتون,صندوق س.پشتوانه طلاآسمان آلتون,1184,5958745,60093649339,9987,10090,10056,69,0.69,10085,98,0.98,10051,10129
زملارد,كشاورزي و دامپروري ملارد شير,1164,2000087,41672068250,20950,21100,21050,100,0.48,20850,-100,-0.48,20550,21100
داريك,صندوق س.اعتماد داريك-د,1164,23850974,446143994047,18690,18705,18706,16,0.09,18705,15,0.08,18705,18706
ولملت,واسپاري ملت,1154,10621236,108268596190,9830,9910,10270,440,4.48,10190,360,3.66,9910,10330
قثابت,قند ثابت‌ خراسان‌,1149,23215497,65097668606,2773,2806,2791,18,0.65,2804,31,1.12,2765,2842
ساينا,صنايع بهداشتي ساينا,1139,2252088,127400792000,53300,55000,57000,3700,6.94,56550,3250,6.1,54800,57000
كسرا,سراميك‌هاي‌صنعتي‌اردكان‌,1122,10423363,69446012890,6810,6770,6600,-210,-3.08,6660,-150,-2.2,6520,6820
غشصفا,شيرپاستوريزه‌پگاه‌اصفهان‌,1120,17215176,302979289080,16490,17000,17640,1150,6.97,17600,1110,6.73,16980,17640
ثعمرا,عمران و توسعه شاهد,1118,8146608,139744152380,16880,17100,16850,-30,-0.18,17150,270,1.6,16800,17690
زفجر,كشاورزي و دامپروري فجر اصفهان,1106,1248401,28889348750,23400,23350,23150,-250,-1.07,23150,-250,-1.07,22900,23650
ريشمك,توليد و صادرات ريشمك,1103,6642783,63236595720,9260,9410,9380,120,1.3,9520,260,2.81,9360,9660
ضسپا1003,اختيارخ خساپا-2800-1402/10/20,1097,454918,3465900000,13,13,6,-7,-53.85,8,-5,-38.46,6,13
امين,تامين سرمايه امين,1087,3506019,18688787560,5280,5380,5320,40,0.76,5300,20,0.38,5250,5390
وآذر,سرمايه‌گذاري‌توسعه‌آذربايجان‌,1085,5185922,42443053690,8230,8150,8180,-50,-0.61,8180,-50,-0.61,8080,8340
ضخود1120,اختيارخ خودرو-2600-1402/11/11,1074,198151,58730853000,311,300,288,-23,-7.4,296,-15,-4.82,275,313
صبا,گروه مالي صبا تامين,1062,37000478,124759993683,3349,3337,3384,35,1.05,3372,23,0.69,3337,3384
پاداش,صندوق س. ارزش پاداش-د,1062,79244373,1029333403228,12980,12989,12990,10,0.08,12989,9,0.07,12989,12990
پيزد,مجتمع صنايع لاستيك يزد,1058,6939805,28672815187,3995,3971,4161,166,4.16,4132,137,3.43,3971,4179
تسه1401,امتيازتسهيلات مسكن سال1401,1052,64341,79527511555,1216827,1217000,1259999,43172,3.55,1236032,19205,1.58,1209000,1259999
خبنيان,بنيان ديزل,1052,20463791,81995791513,3990,3959,3952,-38,-0.95,4007,17,0.43,3950,4090
كپشير,پشم‌شيشه‌ايران‌,1049,9069655,82688494650,9220,9200,9190,-30,-0.33,9120,-100,-1.08,9090,9200
بركت,گروه دارويي بركت,1046,7747496,52511204580,6820,6970,6760,-60,-0.88,6780,-40,-0.59,6690,7000
چفيبر,فيبر ايران‌,1046,5054826,48543908660,9870,9700,9530,-340,-3.44,9600,-270,-2.74,9500,9970
حسير,ريل سير كوثر,1042,4181050,56418427440,13130,13500,13340,210,1.6,13490,360,2.74,13170,13780
آريا,پليمر آريا ساسول,1042,371845,29999010750,80950,81000,80500,-450,-0.56,80700,-250,-0.31,80450,81000
زبينا,كشاورزي و دامپروري بينالود,1037,19133820,93640452567,4847,4790,4900,53,1.09,4894,47,0.97,4706,5000
وكبهمن,مديريت سرمايه گذاري كوثربهمن,1036,3700019,14242989075,3842,3842,3883,41,1.07,3849,7,0.18,3770,3885
اسياتك,انتقال داده هاي آسياتك,1033,6726136,91321803920,13760,13800,13540,-220,-1.6,13580,-180,-1.31,13370,13880
سيمرغ,سيمرغ,1030,4803313,183680213590,37070,37390,38800,1730,4.67,38240,1170,3.16,37380,39100
شپلي,پلي اكريل ايران,1029,58237992,74419507048,1304,1305,1265,-39,-2.99,1278,-26,-1.99,1265,1320
فروژ,صنايع فروآلياژ ايران,1012,1178093,51348785850,45000,45150,43500,-1500,-3.33,43600,-1400,-3.11,43000,45150
وكغدير,بين المللي توسعه ص. معادن غدير,1011,5357121,79872930860,14870,14990,14900,30,0.2,14900,30,0.2,14840,15100
غگل,گلوكوزان‌,1008,10942851,39330375609,3656,3610,3578,-78,-2.13,3594,-62,-1.7,3565,3689
خمحركه,نيرو محركه‌,1007,9998834,79473256880,8040,8070,7910,-130,-1.62,7950,-90,-1.12,7800,8140
آ س پ,آ.س.پ,999,3371759,62836130920,18510,18080,18690,180,0.97,18640,130,0.7,17820,19300
ولشرق,ليزينگ ايران و شرق,993,11900592,70421526550,5890,5900,5890,0,0,5920,30,0.51,5790,6050
قچار,فراوردههاي غذايي وقند چهارمحال,990,8418428,68613240190,8150,8100,8170,20,0.25,8150,0,0,8040,8300
وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,988,14492195,341824294300,23630,23650,23490,-140,-0.59,23590,-40,-0.17,23460,23930
سمگا,گروه سرمايه گذاري ميراث فرهنگي,986,16287260,50891675595,3167,3200,3104,-63,-1.99,3125,-42,-1.33,3102,3200
حفاري,حفاري شمال,982,8855045,63852039070,7300,7260,7160,-140,-1.92,7210,-90,-1.23,7140,7330
شتوكا,توكا رنگ فولاد سپاهان,978,3707809,45895516300,12580,12210,12540,-40,-0.32,12380,-200,-1.59,12030,12850
تپسي,پيشگامان فن آوري و دانش آراميس,974,14624198,115704031900,7890,7940,7890,0,0,7910,20,0.25,7840,8100
فروس,فروسيليس‌ ايران‌,973,6725696,23459648504,3446,3470,3490,44,1.28,3488,42,1.22,3470,3510
بالاس,مهندسي ساختمان تاسيسات راه آهن,973,3398706,139649801750,39300,39050,41250,1950,4.96,41100,1800,4.58,39050,41250
كگاز,شيشه‌ و گاز,970,2862507,146806148840,50210,50020,50790,580,1.16,51290,1080,2.15,48300,52700
دارو,كارخانجات‌داروپخش‌,956,1259058,38409866060,31320,31000,30080,-1240,-3.96,30510,-810,-2.59,29990,31320
چخزر,صنايع چوب خزر كاسپين,953,380594,25749551400,68800,67300,67200,-1600,-2.33,67650,-1150,-1.67,67050,69500
دانا,بيمه دانا,952,23049467,83171312660,3639,3660,3600,-39,-1.07,3608,-31,-0.85,3596,3660
ثاخت,بين‌المللي‌توسعه‌ساختمان,951,14113730,62675044787,4541,4543,4450,-91,-2,4441,-100,-2.2,4386,4550
ضسپا1001,اختيارخ خساپا-2400-1402/10/20,943,308962,38874588000,154,170,110,-44,-28.57,126,-28,-18.18,99,170
غشهداب,كشت و صنعت شهداب ناب خراسان,942,16866465,56365645810,3446,3385,3304,-142,-4.12,3342,-104,-3.02,3290,3439
ومعادن,توسعه‌معادن‌وفلزات‌,938,32539897,169720704070,5230,5230,5220,-10,-0.19,5220,-10,-0.19,5150,5240
وطوبي,سرمايه گذاري اقتصاد شهر طوبي,938,17473735,44141374071,2440,2430,2560,120,4.92,2526,86,3.52,2429,2590
فجهانح,ح. مجتمع جهان فولاد سيرجان,928,3087946,5610832275,1839,1840,1796,-43,-2.34,1817,-22,-1.2,1792,1840
فسبزوار,پارس فولاد سبزوار,925,1993163,90036409370,45160,45170,45160,0,0,45170,10,0.02,45110,45700
گشان,توسعه بين المللي پديده شانديز,920,3535994,90717031200,26000,26000,25850,-150,-0.58,25650,-350,-1.35,25500,26200
ضستا1026,اختيارخ شستا-1312-1402/10/13,910,391228,2021666000,12,7,4,-8,-66.67,5,-7,-58.33,3,8
زقيام,كشت و دام قيام اصفهان,907,14095713,50262854551,3542,3591,3539,-3,-0.08,3566,24,0.68,3527,3620
بكام,كارخانجات توليدي شهيد قندي,895,19832903,59143115848,2968,2910,2952,-16,-0.54,2982,14,0.47,2910,3042
فجر,فولاد اميركبيركاشان,893,7572961,59218427780,7830,7970,7800,-30,-0.38,7820,-10,-0.13,7780,7980
زكوثر,سرمايه گذاري كشاورزي كوثر,884,5927935,161758147890,27800,28010,27400,-400,-1.44,27290,-510,-1.83,26760,28390
غويتا,ويتانا,883,9115234,25739107295,2891,2856,2824,-67,-2.32,2824,-67,-2.32,2800,2889
آكورد,صندوق س. آرمان آتي كوثر-د,874,8053488,448840060686,55687,55732,55733,46,0.08,55732,45,0.08,55732,55733
پدرخش,درخشان‌ تهران‌,869,3635829,41394951560,11260,11160,11350,90,0.8,11390,130,1.15,11150,11700
كهربا,صندوق س.پشتوانه سكه طلا كهربا,860,3398094,87362042022,25683,25710,25700,17,0.07,25709,26,0.1,25677,25759
سدبير,س. تدبيرگران فارس وخوزستان,853,894273,63426479650,70950,70200,70850,-100,-0.14,70950,0,0,69100,72000
سپر,صندوق س سپر سرمايه بيدار- ثابت,853,72625101,1509098939318,20765,20779,20779,14,0.07,20779,14,0.07,20779,20780
تمحركه,ماشين سازي نيرو محركه,852,30852258,285651976590,9020,9290,9270,250,2.77,9260,240,2.66,9000,9290
فلامي,لاميران‌,848,9778206,120483383910,11750,12330,12330,580,4.94,12320,570,4.85,12040,12330
كتوكا,توليدي و خدمات صنايع نسوز توكا,847,4171811,71580873870,17060,17000,17000,-60,-0.35,17160,100,0.59,16650,17400
چكاپا,گروه صنايع كاغذ پارس,842,11466976,36015405162,3201,3153,3118,-83,-2.59,3141,-60,-1.87,3113,3219
حتوكا,حمل‌ونقل‌توكا,839,13029559,43596982768,3442,3442,3315,-127,-3.69,3346,-96,-2.79,3304,3450
سيلام,سيمان‌ ايلام‌,838,2800121,67575610160,23560,23500,23900,340,1.44,24130,570,2.42,23310,24790
آپ,آسان پرداخت پرشين,837,7526559,52562493130,6770,6680,6930,160,2.36,6980,210,3.1,6680,7110
دلقما,دارويي‌ لقمان‌,834,14594380,52262208103,3484,3488,3550,66,1.89,3581,97,2.78,3487,3640
