هماي,صندوق س هماي آگاه-ثابت,3322,137351765,1378140849729,10026,10033,10034,8,0.08,10034,8,0.08,10033,10034
ثبهساز,بهساز كاشانه تهران,3262,67843751,203987554610,3067,3021,2988,-79,-2.58,3007,-60,-1.96,2977,3066
ذوب,ذوب آهن اصفهان,3248,105172395,476871988572,4603,4550,4489,-114,-2.48,4534,-69,-1.5,4485,4597
شسينا,صنايع‌شيميايي‌سينا,3216,43284195,226631752080,5480,5200,5190,-290,-5.29,5240,-240,-4.38,5140,5400
اتوآگاه,صندوق س صنايع آگاه2-بخشي,3026,20002755,199396110280,10020,10020,9950,-70,-0.7,9970,-50,-0.5,9920,10020
خاذين,سايپاآذين‌,2958,102365400,389689708987,3642,3560,3750,108,2.97,3807,165,4.53,3560,3824
كپشير,پشم‌شيشه‌ايران‌,2878,34091494,322786511340,9240,9330,9460,220,2.38,9470,230,2.49,9250,9720
آگاس,صندوق س.هستي بخش آگاه-س,2874,5588666,734393081697,132188,131012,130732,-1456,-1.1,131408,-780,-0.59,130700,131998
مفاخر,توسعه فناوري اطلاعات خوارزمي,2850,18943148,251146418370,13180,13770,13020,-160,-1.21,13260,80,0.61,12260,13990
ثنوسا,نوسازي‌وساختمان‌تهران‌,2806,65477699,623649273540,9130,9580,9450,320,3.5,9520,390,4.27,9230,9580
فملي,ملي‌ صنايع‌ مس‌ ايران‌,2777,48541690,363353855940,7590,7490,7470,-120,-1.58,7490,-100,-1.32,7440,7590
شتران,پالايش نفت تهران,2754,52606165,229435132074,4427,4366,4357,-70,-1.58,4361,-66,-1.49,4328,4427
خاور,ايران خودرو ديزل,2750,59511524,221126779619,3780,3705,3696,-84,-2.22,3716,-64,-1.69,3695,3790
وسديد,گروه ‌صنعتي‌سديد,2734,79404957,425174745169,5221,5349,5377,156,2.99,5355,134,2.57,5221,5377
وخارزم,سرمايه گذاري خوارزمي,2725,108312421,214535471392,2013,2010,1977,-36,-1.79,1981,-32,-1.59,1957,2014
هاي وب,داده گسترعصرنوين-هاي وب,2713,66533967,141901538229,2186,2165,2111,-75,-3.43,2133,-53,-2.42,2109,2165
وساپا,سرمايه‌گذاري‌ سايپا,2705,53304349,258329748590,4990,4880,4780,-210,-4.21,4850,-140,-2.81,4770,4940
حكشتي,كشتيراني جمهوري اسلامي ايران,2689,18781247,235465166880,12830,12600,12420,-410,-3.2,12540,-290,-2.26,12410,12800
كترام,توليدي‌ كاشي‌ تكسرام‌,2677,23292896,177575679550,7890,7850,7530,-360,-4.56,7620,-270,-3.42,7400,7870
ملت,بيمه ملت,2651,118812177,265002059670,2181,2215,2184,3,0.14,2230,49,2.25,2170,2319
طلا,صندوق س.پشتوانه طلاي لوتوس,2627,1834511,356006901450,193118,194200,193872,754,0.39,194061,943,0.49,193571,194500
اعتماد,صندوق س.اعتماد آفرين پارسيان-د,2620,69722283,4411197410161,63212,63268,63268,56,0.09,63268,56,0.09,63268,63269
لبخند,صندوق س. لبخند فارابي-د,2576,141656389,1929125825997,13608,13618,13619,11,0.08,13618,10,0.07,13618,13619
وتجارت,بانك تجارت,2505,114841254,278805002744,2470,2469,2407,-63,-2.55,2428,-42,-1.7,2402,2469
شپنا,پالايش نفت اصفهان,2500,45440846,388585176190,8620,8580,8560,-60,-0.7,8550,-70,-0.81,8500,8640
شفارس,صنايع‌ شيميايي‌ فارس‌,2467,68129863,152633459860,2356,2310,2208,-148,-6.28,2240,-116,-4.92,2198,2348
كارا,صندوق س. كارا -د,2449,168399601,2770879195916,16443,16454,16454,11,0.07,16454,11,0.07,16454,16456
بوعلي,پتروشيمي بوعلي سينا,2437,4223136,247928855260,59510,59460,57860,-1650,-2.77,58710,-800,-1.34,57820,59780
ضخود1122,اختيارخ خودرو-3000-1402/11/11,2430,705472,70500257000,114,102,90,-24,-21.05,100,-14,-12.28,89,112
نيان,نيان الكترونيك,2430,413091,66199066900,160450,159800,162000,1550,0.97,160250,-200,-0.12,158350,162200
ولشرق,ليزينگ ايران و شرق,2425,34891832,209765178720,6150,6020,5930,-220,-3.58,6010,-140,-2.28,5860,6220
عيار,صندوق طلاي عيار مفيد,2403,4887435,350690952718,71407,71898,71744,337,0.47,71754,347,0.49,71635,71979
نطرين,عطرين نخ قم,2310,10106204,183180875040,19350,18250,18000,-1350,-6.98,18130,-1220,-6.3,18000,18970
صايند,صندوق س. گنجينه آينده روشن-د,2303,81235488,1154734642456,14204,14214,14215,11,0.08,14215,11,0.08,14214,14215
طخود1074,اختيارف خودرو-2600-1402/10/06,2296,1075849,1869015000,2,2,1,-1,-50,2,0,0,1,4
ثامان,سامان‌ گستراصفهان‌,2290,8182921,169034848780,21600,21310,20530,-1070,-4.95,20660,-940,-4.35,20520,21550
اخابر,مخابرات ايران,2284,22789863,270731960510,11800,11660,11770,-30,-0.25,11880,80,0.68,11530,12230
كتوسعه,توسعه صنايع و معادن كوثر,2276,1055997,21465999800,20450,20500,20300,-150,-0.73,20350,-100,-0.49,20200,20600
گدنا,تهيه توزيع غذاي دنا آفرين فدك,2264,12228023,100198783180,8420,8330,8160,-260,-3.09,8190,-230,-2.73,8110,8340
انرژي,بورس انرژي ايران,2253,5860941,151697214990,26520,26450,25750,-770,-2.9,25880,-640,-2.41,25630,26450
كاما,باما,2248,46407331,218613233804,4802,4732,4700,-102,-2.12,4711,-91,-1.9,4617,4794
كسرا,سراميك‌هاي‌صنعتي‌اردكان‌,2227,23337600,153061238480,6420,6400,6530,110,1.71,6560,140,2.18,6290,6750
ثتران,سرمايه گذاري مسكن تهران,2203,41848939,377918567660,9420,9490,8950,-470,-4.99,9030,-390,-4.14,8950,9500
خمهر,مهركام‌پارس‌,2193,95019948,317941057229,3200,3221,3360,160,5,3346,146,4.56,3176,3360
موج,ص.س.اهرمي موج فيروزه-س,2188,19053861,249829490934,13428,13320,13000,-428,-3.19,13112,-316,-2.35,12900,13320
توان,صندوق س. اهرمي توان مفيد-س,2179,13179238,244943418379,18771,18619,18501,-270,-1.44,18586,-185,-0.99,18500,18777
فرابورس,فرابورس ايران,2177,19093173,167152467910,8950,8900,8660,-290,-3.24,8750,-200,-2.23,8660,8900
خپارس,پارس خودرو,2175,130623869,156901111919,1232,1218,1200,-32,-2.6,1201,-31,-2.52,1196,1219
وسپهر,سرمايه گذاري مالي سپهرصادرات,2148,29718455,149020560940,5110,5060,4990,-120,-2.35,5010,-100,-1.96,4920,5100
كيان,صندوق س. با درآمد ثابت كيان,2146,31806665,1579095568495,49609,49648,49648,39,0.08,49647,38,0.08,49625,49648
حفارس,حمل و نقل بين المللي خليج فارس,2135,78132765,144870436160,1864,1874,1838,-26,-1.39,1854,-10,-0.54,1806,1896
غزر,صنعتي زر ماكارون,2030,27321496,70342044294,2642,2642,2545,-97,-3.67,2575,-67,-2.54,2545,2643
فاراك,ماشين‌ سازي‌ اراك‌,2009,78067636,144969133883,1840,1832,1860,20,1.09,1857,17,0.92,1815,1900
بالبر,كابل‌ البرز,2000,5157427,144912619420,29410,28910,27940,-1470,-5,28100,-1310,-4.45,27940,29500
فجر,فولاد اميركبيركاشان,1987,21342290,173732290690,8470,8390,8060,-410,-4.84,8140,-330,-3.9,8000,8470
ثرود,سرمايه‌گذاري مسكن زاينده رود,1952,7411415,111791832050,15820,15740,15020,-800,-5.06,15080,-740,-4.68,14790,15800
كساپا,سايپاشيشه‌,1902,7126002,226444894560,30290,30680,31800,1510,4.99,31780,1490,4.92,30410,31800
شتوكا,توكا رنگ فولاد سپاهان,1894,17404053,225663632870,12140,12980,12980,840,6.92,12970,830,6.84,12630,12980
پترول,گ.س.وت.ص.پتروشيمي خليج فارس,1891,76867122,153856663780,2016,2000,2000,-16,-0.79,2002,-14,-0.69,1967,2024
پي پاد,پرداخت الكترونيك پاسارگاد,1891,8946871,140918518350,16400,15710,16100,-300,-1.83,15750,-650,-3.96,15620,16200
غدانه,پنبه و دانه هاي روغني خراسان,1823,16144675,96280034950,6200,6250,5970,-230,-3.71,5960,-240,-3.87,5890,6250
عاليس,بهار رز عاليس چناران,1783,1477320,31708717500,21700,21400,21200,-500,-2.3,21450,-250,-1.15,21100,21850
خمحركه,نيرو محركه‌,1772,17094512,135648314010,8260,8300,7840,-420,-5.08,7940,-320,-3.87,7750,8300
كالا,بورس كالاي ايران,1740,11940209,113245983180,9750,9620,9380,-370,-3.79,9480,-270,-2.77,9380,9690
غنوش,نوش‌ مازندران‌,1729,8263611,98969741970,11800,12000,11890,90,0.76,11980,180,1.53,11730,12270
وپارس,بانك‌پارسيان‌,1702,72290416,142584495439,2007,2007,1963,-44,-2.19,1972,-35,-1.74,1943,2020
خلنت,لنت‌ ترمزايران‌,1685,10129284,227873092020,21130,22600,22600,1470,6.96,22500,1370,6.48,21380,22600
كگل,معدني و صنعتي گل گهر,1628,29582821,164830871680,5690,5660,5490,-200,-3.51,5570,-120,-2.11,5490,5660
درازك,دارويي‌ رازك‌,1627,7240836,95609645010,12970,13120,12930,-40,-0.31,13200,230,1.77,12900,13650
شبندر,پالايش نفت بندرعباس,1623,16525603,166086231070,10280,10170,10000,-280,-2.72,10050,-230,-2.24,9980,10170
واعتبار,سرمايه گذاري اعتبار ايران,1595,14851140,88666260100,5810,5970,5870,60,1.03,5970,160,2.75,5830,6150
خكرمان,سرمايه گذاري آرمان گستر پاريز,1589,25230278,138361217390,5680,5660,5420,-260,-4.58,5480,-200,-3.52,5400,5680
غشهداب,كشت و صنعت شهداب ناب خراسان,1587,33376009,111842687043,3291,3300,3328,37,1.12,3351,60,1.82,3262,3438
كدما,معدني‌ دماوند,1570,1397336,98752921400,72940,72250,70140,-2800,-3.84,70670,-2270,-3.11,70100,72980
غبشهر,صنعتي‌ بهشهر,1566,23951020,61397031725,2572,2545,2600,28,1.09,2563,-9,-0.35,2514,2602
چخزر,صنايع چوب خزر كاسپين,1557,855913,60774222900,68850,69950,69850,1000,1.45,71000,2150,3.12,69500,72950
كمند,صندوق س. با درآمد ثابت كمند,1543,101527385,1028598410619,10124,10132,10131,7,0.07,10131,7,0.07,10131,10132
بورس,بورس اوراق بهادار تهران,1532,23890200,140190113280,5990,6040,5840,-150,-2.5,5870,-120,-2,5830,6040
آوند,صندوق س. آوند مفيد-د,1527,55418849,755550225124,13622,13633,13634,12,0.09,13633,11,0.08,13633,13634
قثابت,قند ثابت‌ خراسان‌,1524,40103166,109129582105,2800,2790,2719,-81,-2.89,2721,-79,-2.82,2700,2793
مثقال,صندوق س.پشتوانه طلاي زرين آگاه,1521,6162836,137731851144,22301,22401,22320,19,0.09,22349,48,0.22,22302,22499
غويتا,ويتانا,1501,29708918,82943954459,2894,2850,2780,-114,-3.94,2792,-102,-3.52,2768,2905
ختوقا,قطعات‌ اتومبيل‌ ايران‌,1501,18626769,112611722220,6080,6050,6030,-50,-0.82,6050,-30,-0.49,5970,6190
بركت,گروه دارويي بركت,1496,9247261,62722254110,6980,6980,6730,-250,-3.58,6780,-200,-2.87,6680,6990
ساينا,صنايع بهداشتي ساينا,1492,3205001,159962913000,47000,50250,50250,3250,6.91,49900,2900,6.17,49050,50250
خنصير,مهندسي‌نصيرماشين‌,1480,6975484,79226222050,11500,11600,11200,-300,-2.61,11360,-140,-1.22,11140,11600
سدبير,س. تدبيرگران فارس وخوزستان,1458,1578176,108385119750,67500,67100,68100,600,0.89,68700,1200,1.78,64250,70150
شاروم,پتروشيمي اروميه,1456,4023568,56848804110,14130,13910,13930,-200,-1.42,14130,0,0,13820,14390
زفجر,كشاورزي و دامپروري فجر اصفهان,1445,2298553,53305561400,23950,23000,23050,-900,-3.76,23200,-750,-3.13,22900,23900
كتوكا,توليدي و خدمات صنايع نسوز توكا,1416,8235652,140533054000,16940,16990,16600,-340,-2.01,17060,120,0.71,16600,17800
خبنيان,بنيان ديزل,1414,30797983,124540985830,3990,3959,4050,60,1.5,4044,54,1.35,3911,4099
ثمسكن,سرمايه‌گذاري‌ مسكن‌,1409,23994175,196100445110,8360,8330,8110,-250,-2.99,8170,-190,-2.27,8040,8400
وكغدير,بين المللي توسعه ص. معادن غدير,1405,7473697,108116551320,14610,14350,14350,-260,-1.78,14480,-130,-0.89,14330,14610
ضخود1218,اختيارخ خودرو-2600-1402/12/02,1401,101262,38717321000,396,378,390,-6,-1.52,382,-14,-3.54,370,399
شلعاب,لعابيران‌,1397,8837401,166156165270,18350,18450,18750,400,2.18,18800,450,2.45,18340,19200
حفاري,حفاري شمال,1375,34314711,242578319200,6760,7000,7120,360,5.33,7070,310,4.59,6990,7280
داريك,صندوق س.اعتماد داريك-د,1371,36468122,679938899333,18630,18645,18645,15,0.08,18645,15,0.08,18644,18645
پارتا,مجتمع صنعتي آرتاويل تاير,1368,15396796,118917396300,7520,7840,7560,40,0.53,7720,200,2.66,7290,7890
دانا,بيمه دانا,1354,20740575,74781407258,3647,3677,3580,-67,-1.84,3606,-41,-1.12,3578,3677
خكمك,كمك‌فنرايندامين‌,1344,21623425,93669683160,4179,4162,4313,134,3.21,4332,153,3.66,4157,4450
چفيبر,فيبر ايران‌,1336,5518079,55506016760,10480,10550,9880,-600,-5.73,10060,-420,-4.01,9880,10550
فروسيل,فروسيليسيم خمين,1330,2430641,37947189250,15730,16080,15500,-230,-1.46,15610,-120,-0.76,15400,16080
كسعدي,كاشي‌ سعدي‌,1322,6208557,59986338200,9440,10000,9600,160,1.69,9660,220,2.33,9250,10000
تاپيكو,س. نفت و گاز و پتروشيمي تأمين,1311,12889916,241144161690,18840,18520,18560,-280,-1.49,18710,-130,-0.69,18500,18840
وگردش,بانك گردشگري,1310,26023820,93053698402,3742,3773,3630,-112,-2.99,3576,-166,-4.44,3555,3773
فمراد,آلومراد,1293,6692362,108290000780,15490,16260,15900,410,2.65,16180,690,4.45,15660,16260
ومعادن,توسعه‌معادن‌وفلزات‌,1283,50473685,266486156950,5330,5300,5250,-80,-1.5,5280,-50,-0.94,5210,5330
وآيند,بانك  آينده,1283,17380113,216542984350,12470,12230,12700,230,1.84,12460,-10,-0.08,12230,12710
ثاميد,توسعه و عمران اميد,1283,18582034,42675321026,2343,2320,2276,-67,-2.86,2297,-46,-1.96,2276,2369
كماسه,تامين‌ ماسه‌ ريخته‌گري‌,1257,21039685,153467097050,7550,7360,7230,-320,-4.24,7290,-260,-3.44,7170,7470
ماديرا,صنايع ماديران,1246,23894870,129700416210,5630,5550,5470,-160,-2.84,5430,-200,-3.55,5350,5620
كوثر,بيمه كوثر,1229,39159473,137693821294,3596,3532,3527,-69,-1.92,3516,-80,-2.22,3490,3600
ضخود1076,اختيارخ خودرو-3000-1402/10/06,1225,558265,609620000,3,1,1,-2,-66.67,1,-2,-66.67,1,2
غمهرا,توليدي‌مهرام‌,1222,12728261,83247671270,6400,6590,6460,60,0.94,6540,140,2.19,6390,6640
داوه,داروسازي آوه سينا,1208,4725994,64592498880,14360,14150,13750,-610,-4.25,13670,-690,-4.81,13400,14150
كفپارس,فرآورده‌هاي‌ نسوز پارس‌,1184,11410370,68562958470,6210,6100,5950,-260,-4.19,6010,-200,-3.22,5900,6180
ورنا,سرمايه‌گذاري‌ رنا(هلدينگ‌,1166,20120815,133757990000,6800,6840,6550,-250,-3.68,6650,-150,-2.21,6540,6840
فجهانح,ح. مجتمع جهان فولاد سيرجان,1161,2223894,4176198669,1884,1860,1884,0,0,1878,-6,-0.32,1860,1885
زملارد,كشاورزي و دامپروري ملارد شير,1160,2761455,56600378000,21300,20850,20350,-950,-4.46,20500,-800,-3.76,20300,21200
ثشرق,سرمايه گذاري مسكن شمال شرق,1159,5405097,196970773850,37710,38700,35830,-1880,-4.99,36440,-1270,-3.37,35830,39270
غدشت,دشت‌ مرغاب‌,1154,2760478,65264120620,23750,23900,23180,-570,-2.4,23640,-110,-0.46,23130,24430
غچين,كشت‌ و صنعت‌ چين‌ چين,1147,8550351,43711514700,5310,5210,5110,-200,-3.77,5110,-200,-3.77,5050,5300
كايزد,فرانسوز يزد,1145,11918077,167812926070,13270,13200,13850,580,4.37,14080,810,6.1,12870,14190
گشان,توسعه بين المللي پديده شانديز,1138,5322084,138101183300,26400,25950,26150,-250,-0.95,25950,-450,-1.7,25900,26400
ثغرب,شركت سرمايه گذاري مسكن شمالغرب,1119,6622080,83128642310,12400,12400,12760,360,2.9,12550,150,1.21,12200,12770
زشريف,كشت وصنعت شريف آباد,1117,10509420,74265731680,6780,6780,7050,270,3.98,7070,290,4.28,6780,7250
كهمدا,شيشه‌ همدان‌,1112,12327437,64973967630,5200,5160,5230,30,0.58,5270,70,1.35,5110,5410
غگلستا,شير پاستوريزه پگاه گلستان,1111,2850939,54683595360,19130,19150,19330,200,1.05,19180,50,0.26,18740,19660
فسبزوار,پارس فولاد سبزوار,1100,1450051,65148636360,45410,45080,44850,-560,-1.23,44970,-440,-0.97,44740,45420
شوينده,مديريت صنعت شوينده ت.ص.بهشهر,1093,6376994,135100904020,20490,20050,21270,780,3.81,21190,700,3.42,20050,21890
سمگا,گروه سرمايه گذاري ميراث فرهنگي,1090,17620914,55007512468,3170,3135,3104,-66,-2.08,3122,-48,-1.51,3100,3160
اسياتك,انتقال داده هاي آسياتك,1087,8366701,111349935420,13650,13590,13070,-580,-4.25,13310,-340,-2.49,13000,13800
نمرينو,ايران‌ مرينوس‌,1083,1500397,80976461630,51750,54250,52110,360,0.7,53970,2220,4.29,51900,54330
صبا,گروه مالي صبا تامين,1082,21160130,70426404727,3348,3340,3320,-28,-0.84,3336,-12,-0.36,3310,3348
اپرداز,آتيه داده پرداز,1079,10310629,51031113120,5100,5100,4870,-230,-4.51,4950,-150,-2.94,4870,5130
تكنو,تكنوتار,1076,8669474,61224332370,7210,7190,7050,-160,-2.22,7060,-150,-2.08,7000,7190
حتوكا,حمل‌ونقل‌توكا,1074,15235959,52247165674,3555,3494,3400,-155,-4.36,3429,-126,-3.54,3381,3520
حسينا,توسعه خدمات دريايي وبندري سينا,1046,4899806,133683408650,27350,26900,27300,-50,-0.18,27300,-50,-0.18,26700,27600
بترانس,ايران‌ ترانسفو,1035,26840002,74911647649,2846,2830,2765,-81,-2.85,2791,-55,-1.93,2750,2830
وتوصا,گروه س توسعه صنعتي ايران,1029,38967570,44834070524,1174,1163,1147,-27,-2.3,1151,-23,-1.96,1141,1167
ضخود1120,اختيارخ خودرو-2600-1402/11/11,1024,162123,48885337000,313,320,295,-18,-5.75,302,-11,-3.51,290,320
غگل,گلوكوزان‌,1023,10486795,38090412551,3713,3650,3594,-119,-3.2,3632,-81,-2.18,3571,3714
شپلي,پلي اكريل ايران,1022,61755158,77938135571,1297,1275,1259,-38,-2.93,1262,-35,-2.7,1259,1280
شبريز,پالايش نفت تبريز,1021,9510556,125729758260,13340,13250,13190,-150,-1.12,13220,-120,-0.9,12880,13340
فاسمين,كالسيمين‌,1020,11888145,65621107050,5630,5610,5460,-170,-3.02,5520,-110,-1.95,5450,5630
سبزوا,سيمان لار سبزوار,1013,17233775,110514040030,6520,6550,6530,10,0.15,6410,-110,-1.69,6300,6550
ومعلم,بيمه معلم,1005,24473994,63414103129,2513,2465,2620,107,4.26,2591,78,3.1,2465,2638
پاداش,صندوق س. ارزش پاداش-د,1001,98775636,1278759381214,12938,12946,12946,8,0.06,12946,8,0.06,12946,12947
چكاپا,گروه صنايع كاغذ پارس,999,24812144,76974258800,3178,3150,3086,-92,-2.89,3102,-76,-2.39,3086,3194
فزر,پويا زركان آق دره,996,2183947,101115239300,46350,46300,46200,-150,-0.32,46300,-50,-0.11,46000,46650
وكبهمن,مديريت سرمايه گذاري كوثربهمن,988,8000884,30006359190,3781,3750,3728,-53,-1.4,3750,-31,-0.82,3712,3840
وآذر,سرمايه‌گذاري‌توسعه‌آذربايجان‌,985,6226777,51951816250,8610,8370,8270,-340,-3.95,8340,-270,-3.14,8240,8570
دابور,داروسازي‌ ابوريحان‌,980,1989730,27709250090,14230,14110,13900,-330,-2.32,13930,-300,-2.11,13710,14240
هرمز,فولاد هرمزگان جنوب,978,20983857,78990744393,3830,3835,3740,-90,-2.35,3764,-66,-1.72,3733,3880
كنور,توسعه معدني و صنعتي صبانور,978,2779502,54668990150,19830,19870,19480,-350,-1.77,19740,-90,-0.45,19190,20290
پيزد,مجتمع صنايع لاستيك يزد,976,6405525,25233232083,4084,4050,3908,-176,-4.31,3939,-145,-3.55,3900,4050
لبخند2,صندوق س. لبخند فارابي-د,960,96000000,96000000,13608,1,1,-13607,-99.99,1,-13607,-99.99,1,1
سپر,صندوق س سپر سرمايه بيدار- ثابت,959,71305751,1476755199115,20696,20710,20710,14,0.07,20710,14,0.07,20710,20711
دروز,داروسازي‌ روزدارو,953,7687722,82476189770,11220,11290,10930,-290,-2.58,10730,-490,-4.37,10660,11290
فيروزا,صندوق ارمغان فيروزه آسيا-ثابت,950,16816386,678397619474,40306,40341,40342,36,0.09,40341,35,0.09,40341,40342
وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,948,11832252,279635495750,23720,23400,23650,-70,-0.3,23630,-90,-0.38,23400,23720
بكابل,سيم و كابل ابهر,945,2830667,80358408250,29000,29050,27950,-1050,-3.62,28400,-600,-2.07,27600,29350
چدن,توليدي چدن سازان,944,20719425,53291413654,2605,2605,2551,-54,-2.07,2572,-33,-1.27,2549,2619
قشير,قند شيروان قوچان و بجنورد,942,6303197,65446573340,10310,10600,10200,-110,-1.07,10380,70,0.68,10140,10630
تسه1401,امتيازتسهيلات مسكن سال1401,939,61284,74082489024,1204380,1200000,1213000,8620,0.72,1208839,4459,0.37,1200000,1225886
بپيوند,برق و انرژي پيوندگستر پارس,936,809466,12843785180,15760,15420,15870,110,0.7,15870,110,0.7,15420,16090
بتهران,بيمه اتكايي تهران رواك50%تاديه,928,48141311,135442800007,2734,2816,2815,81,2.96,2813,79,2.89,2760,2816
پتاير,ايران‌ تاير,916,16894548,45933165812,2812,2794,2699,-113,-4.02,2719,-93,-3.31,2688,2794
وبهمن,سرمايه‌گذاري‌بهمن‌,912,20850571,102790301600,5060,4950,4870,-190,-3.75,4930,-130,-2.57,4810,5100
زدشت,كشت و صنعت دشت خرم دره,911,2495611,77526042000,31450,31700,30600,-850,-2.7,31050,-400,-1.27,30050,32300
ضستا1216,اختيارخ شستا-1212-1402/12/09,909,210987,31496025000,159,156,146,-13,-8.18,149,-10,-6.29,145,156
