وسپهر,سرمايه گذاري مالي سپهرصادرات,1844,16460942,82539030860,4990,5000,4950,-40,-0.8,5014,24,0.48,4941,5090
فزر,پويا زركان آق دره,1818,6087113,285132574200,46300,46700,47200,900,1.94,46850,550,1.19,46550,47850
انرژي,بورس انرژي ايران,1813,4813270,130811928980,26540,26990,26910,370,1.39,27180,640,2.41,26830,27670
كتوسعه,توسعه صنايع و معادن كوثر,1811,1721074,35866515000,20700,20850,20700,0,0,20850,150,0.72,20600,21400
ختوقا,قطعات‌ اتومبيل‌ ايران‌,1801,20699045,131236047710,6180,6220,6280,100,1.62,6340,160,2.59,6220,6420
پترول,گ.س.وت.ص.پتروشيمي خليج فارس,1795,47377653,96293798857,2001,2000,2024,23,1.15,2032,31,1.55,2000,2067
ساينا,صنايع بهداشتي ساينا,1784,4173224,222426491550,50700,49900,54200,3500,6.9,53300,2600,5.13,48600,54200
واعتبار,سرمايه گذاري اعتبار ايران,1759,15304241,92463892890,6050,6000,6210,160,2.64,6040,-10,-0.17,5800,6220
بوعلي,پتروشيمي بوعلي سينا,1713,1913387,111455780950,58320,57810,57790,-530,-0.91,58250,-70,-0.12,57750,58790
غزر,صنعتي زر ماكارون,1712,16084816,42207419008,2572,2600,2620,48,1.87,2624,52,2.02,2564,2677
وكغدير,بين المللي توسعه ص. معادن غدير,1693,10581954,157395453800,14530,14490,15100,570,3.92,14870,340,2.34,14490,15100
شپلي,پلي اكريل ايران,1691,105068560,136963128582,1269,1280,1305,36,2.84,1304,35,2.76,1280,1307
آ س پ,آ.س.پ,1681,10672088,197498890710,18090,19340,18090,0,0,18510,420,2.32,17750,19340
فسبزوار,پارس فولاد سبزوار,1668,3689828,166638044450,44990,45730,45200,210,0.47,45160,170,0.38,44940,45750
پي پاد,پرداخت الكترونيك پاسارگاد,1664,6455753,102488177350,16140,16100,15410,-730,-4.52,15880,-260,-1.61,15390,16550
فتوسا,توليد و توسعه سرب روي ايرانيان,1654,12951172,103245712950,7510,7710,8030,520,6.92,7970,460,6.13,7620,8030
وساپا,سرمايه‌گذاري‌ سايپا,1647,26245165,129934810043,4880,4980,4919,39,0.8,4951,71,1.45,4886,5040
شلعاب,لعابيران‌,1645,6152930,111882721230,18630,18450,17940,-690,-3.7,18180,-450,-2.42,17850,18730
شاروم,پتروشيمي اروميه,1643,3743635,52704028980,14120,14050,14150,30,0.21,14080,-40,-0.28,13950,14270
داتام,گروه مالي داتام,1618,9670131,15733303137,1550,1627,1627,77,4.97,1627,77,4.97,1627,1627
غنوش,نوش‌ مازندران‌,1603,8275019,97369091340,11900,11780,11790,-110,-0.92,11770,-130,-1.09,11600,12150
عاليس,بهار رز عاليس چناران,1597,1896900,40130774900,21300,21300,21050,-250,-1.17,21150,-150,-0.7,21000,21600
فاراك,ماشين‌ سازي‌ اراك‌,1595,62877686,118437015149,1854,1856,1890,36,1.94,1884,30,1.62,1856,1909
اسياتك,انتقال داده هاي آسياتك,1570,9922669,136550687300,13380,13890,13800,420,3.14,13760,380,2.84,13550,14090
زشگزا,شير و گوشت زاگرس شهركرد,1546,18090649,198473330140,10300,10600,10870,570,5.53,10970,670,6.5,10490,11020
كهربا,صندوق س.پشتوانه سكه طلا كهربا,1520,7630201,195968743239,25512,25650,25680,168,0.66,25683,171,0.67,25625,25750
داريك,صندوق س.اعتماد داريك-د,1501,58320367,1090035332870,18668,18690,18690,22,0.12,18690,22,0.12,18690,18691
كگل,معدني و صنعتي گل گهر,1483,28956207,160067686740,5540,5540,5480,-60,-1.08,5530,-10,-0.18,5460,5600
فلوله,لوله‌وماشين‌سازي‌ايران‌,1472,23125257,88798052551,3861,3859,3840,-21,-0.54,3840,-21,-0.54,3771,3934
آكورد,صندوق س. آرمان آتي كوثر-د,1460,7379790,410960173967,55596,55687,55688,92,0.17,55687,91,0.16,55687,55688
ولشرق,ليزينگ ايران و شرق,1447,17748213,104525706710,5920,6040,5790,-130,-2.2,5890,-30,-0.51,5750,6070
پارسان,گسترش نفت و گاز پارسيان,1440,4967354,218062264550,43910,44700,43810,-100,-0.23,43900,-10,-0.02,43800,44700
بكاب,صنايع‌جوشكاب‌يزد,1439,10958734,169792762970,14950,14650,15690,740,4.95,15490,540,3.61,14650,15690
وبصادر,بانك صادرات ايران,1426,82863205,159652433427,1853,1910,1941,88,4.75,1927,74,3.99,1910,1952
زبينا,كشاورزي و دامپروري بينالود,1419,29475436,142880967692,4550,4685,4830,280,6.15,4847,297,6.53,4685,4868
بورس,بورس اوراق بهادار تهران,1419,16678943,99370464950,5890,5950,5920,30,0.51,5960,70,1.19,5870,6050
ثپرديس,سرمايه گذاري مسكن پرديس,1409,30044556,672953695300,20950,22400,22400,1450,6.92,22400,1450,6.92,21900,22400
كسرا,سراميك‌هاي‌صنعتي‌اردكان‌,1404,15655528,106561915200,6580,6690,6730,150,2.28,6810,230,3.5,6640,6990
ضستا1026,اختيارخ شستا-1312-1402/10/13,1403,593065,7371638000,13,16,9,-4,-30.77,12,-1,-7.69,8,22
زملارد,كشاورزي و دامپروري ملارد شير,1402,2244074,47022679900,20800,21350,20800,0,0,20950,150,0.72,20600,21400
شتوكا,توكا رنگ فولاد سپاهان,1401,5409405,68071418740,12940,12750,12210,-730,-5.64,12580,-360,-2.78,12140,13280
آلتون,صندوق س.پشتوانه طلاآسمان آلتون,1400,7989686,79796881429,9903,10000,10044,141,1.42,9987,84,0.85,9920,10044
كماسه,تامين‌ ماسه‌ ريخته‌گري‌,1396,18518592,139732157460,7210,7300,7530,320,4.44,7550,340,4.72,7300,7710
تليسه,دامداري تليسه نمونه,1391,20429624,88613438147,4165,4150,4400,235,5.64,4337,172,4.13,4150,4425
واتي,سرمايه‌ گذاري‌ آتيه‌ دماوند,1375,10849065,96205263820,9060,9070,8880,-180,-1.99,8870,-190,-2.1,8690,9220
سبزوا,سيمان لار سبزوار,1353,21547843,149849778840,6800,6950,7000,200,2.94,6950,150,2.21,6810,7090
ضخود1120,اختيارخ خودرو-2600-1402/11/11,1343,255636,79478602000,297,340,296,-1,-0.34,311,14,4.71,295,340
خپارس,پارس خودرو,1335,69198670,83928670781,1194,1200,1207,13,1.09,1213,19,1.59,1200,1229
وپارس,بانك‌پارسيان‌,1333,44362698,87336753275,1962,2010,1949,-13,-0.66,1967,5,0.25,1940,2018
مفاخر,توسعه فناوري اطلاعات خوارزمي,1321,7482826,95125281780,13010,12800,12610,-400,-3.07,12710,-300,-2.31,12380,13110
كدما,معدني‌ دماوند,1302,1094600,82513436310,73920,74500,74850,930,1.26,75380,1460,1.98,74350,77000
ثاميد,توسعه و عمران اميد,1283,11588444,26818657029,2290,2296,2304,14,0.61,2310,20,0.87,2286,2344
هرمز,فولاد هرمزگان جنوب,1281,33038551,131657587978,3944,4000,3960,16,0.41,3985,41,1.04,3954,4050
ثنوسا,نوسازي‌وساختمان‌تهران‌,1271,13545662,128638342290,9570,9700,9470,-100,-1.04,9500,-70,-0.73,9270,9700
خبنيان,بنيان ديزل,1267,28968426,115575776156,3989,4092,4020,31,0.78,3990,1,0.03,3940,4092
چخزر,صنايع چوب خزر كاسپين,1253,546691,37623101500,69500,67000,68100,-1400,-2.01,68800,-700,-1.01,67000,70800
فجر,فولاد اميركبيركاشان,1248,10591855,82975940330,7830,7850,7910,80,1.02,7830,0,0,7790,7910
كرماشا,صنايع پتروشيمي كرمانشاه,1236,6708948,120364011020,17690,17520,17700,10,0.06,17940,250,1.41,17500,18800
حآسا,آسيا سير ارس,1232,7322008,80853203890,11160,11060,10890,-270,-2.42,11040,-120,-1.08,10820,11440
پكوير,كوير تاير,1212,17330666,134935849250,7550,7560,7790,240,3.18,7790,240,3.18,7410,7920
بركت,گروه دارويي بركت,1208,7773677,53016247000,6700,6710,6860,160,2.39,6820,120,1.79,6710,6920
وآذر,سرمايه‌گذاري‌توسعه‌آذربايجان‌,1201,6428836,52911924260,8180,8290,8200,20,0.24,8230,50,0.61,8120,8430
فيروزا,صندوق ارمغان فيروزه آسيا-ثابت,1201,48647297,1966731803354,40394,40429,40429,35,0.09,40428,34,0.08,40428,40429
كچاد,معدني‌وصنعتي‌چادرملو,1197,17184570,96102202260,5640,5610,5580,-60,-1.06,5600,-40,-0.71,5550,5670
غديس,پاكديس,1195,6039161,99153929490,16130,16250,16160,30,0.19,16420,290,1.8,16160,16660
ونوين,بانك‌اقتصادنوين‌,1187,31074405,188774513480,6100,6090,6050,-50,-0.82,6070,-30,-0.49,6040,6190
ولكار,ليزينگ كارآفرين,1181,6212580,40034431850,6180,6390,6400,220,3.56,6440,260,4.21,6360,6540
زفجر,كشاورزي و دامپروري فجر اصفهان,1177,1357764,31745791100,23100,22900,23350,250,1.08,23400,300,1.3,22900,23700
كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,1175,34166383,58319100542,1645,1634,1690,45,2.74,1707,62,3.77,1634,1747
ضسپا1003,اختيارخ خساپا-2800-1402/10/20,1156,403486,5413481000,18,22,11,-7,-38.89,13,-5,-27.78,10,23
مبين,مبين انرژي خليج فارس,1156,8162020,66001180800,8220,8140,8080,-140,-1.7,8150,-70,-0.85,7940,8290
تسه1401,امتيازتسهيلات مسكن سال1401,1147,77999,94911283678,1213338,1200001,1227500,14162,1.17,1216827,3489,0.29,1200001,1230000
آريا,پليمر آريا ساسول,1145,550256,44555815500,81000,81100,81550,550,0.68,80950,-50,-0.06,80550,82000
ملت,بيمه ملت,1140,45228286,97895177375,2134,2177,2110,-24,-1.12,2164,30,1.41,2103,2270
فجهانح,ح. مجتمع جهان فولاد سيرجان,1124,2291735,4214803201,1855,1829,1840,-15,-0.81,1839,-16,-0.86,1829,1845
شگويا,پتروشيمي تندگويان,1114,5195403,90861975260,17470,17240,17470,0,0,17490,20,0.11,17240,17640
چكاپا,گروه صنايع كاغذ پارس,1106,18820929,60243992592,3200,3265,3200,0,0,3201,1,0.03,3169,3300
زشريف,كشت وصنعت شريف آباد,1103,17785870,130518678790,7040,7000,7300,260,3.69,7340,300,4.26,7000,7530
پلاسك,پلاسكوكار,1103,7459816,67625126990,9280,9090,9030,-250,-2.69,9070,-210,-2.26,8920,9270
فگستر,گسترش صنايع روي ايرانيان,1094,8284951,43306557632,4958,4913,5221,263,5.3,5227,269,5.43,4913,5305
بپيوند,برق و انرژي پيوندگستر پارس,1092,1114914,17350013320,15610,15550,15530,-80,-0.51,15560,-50,-0.32,15350,15850
حفاري,حفاري شمال,1087,13019703,94996155790,7310,7350,7330,20,0.27,7300,-10,-0.14,7210,7390
رمپنا,گروه مپنا (سهامي عام),1077,16093001,218418274440,13580,13700,13490,-90,-0.66,13570,-10,-0.07,13390,13760
خاذين,سايپاآذين‌,1072,21898801,80901852367,3778,3799,3715,-63,-1.67,3694,-84,-2.22,3635,3850
امين,تامين سرمايه امين,1071,3150787,16659052280,5280,5280,5280,0,0,5280,0,0,5250,5330
ولپارس,ليزينگ پارسيان,1064,8066490,52822125200,6640,6640,6480,-160,-2.41,6550,-90,-1.36,6420,6780
وتوصا,گروه س توسعه صنعتي ايران,1062,35305690,40485315353,1140,1159,1140,0,0,1147,7,0.61,1135,1163
وكبهمن,مديريت سرمايه گذاري كوثربهمن,1059,3460824,13296025074,3844,3782,3814,-30,-0.78,3842,-2,-0.05,3782,3930
سپر,صندوق س سپر سرمايه بيدار- ثابت,1054,87980544,1826923328395,20738,20765,20765,27,0.13,20765,27,0.13,20765,20766
دارو,كارخانجات‌داروپخش‌,1049,1210504,37913932610,32060,32700,30990,-1070,-3.34,31320,-740,-2.31,30640,32700
ورنا,سرمايه‌گذاري‌ رنا(هلدينگ‌,1047,17577577,120685556410,6770,6820,6830,60,0.89,6870,100,1.48,6730,7040
قثابت,قند ثابت‌ خراسان‌,1047,17967492,49824539846,2701,2770,2765,64,2.37,2773,72,2.67,2733,2815
قشكر,شكرشاهرود,1035,21077650,64850277753,2984,3080,3067,83,2.78,3077,93,3.12,3002,3130
بالبر,كابل‌ البرز,1032,2151963,61107216260,27730,27560,28000,270,0.97,28400,670,2.42,27560,28900
بترانس,ايران‌ ترانسفو,1030,19705599,56477373937,2799,2811,2839,40,1.43,2866,67,2.39,2811,2894
شپاكسا,پاكسان‌,1024,29980266,86751537605,2777,2781,2874,97,3.49,2894,117,4.21,2781,2955
غشهداب,كشت و صنعت شهداب ناب خراسان,1023,19362405,66720641702,3405,3372,3400,-5,-0.15,3446,41,1.2,3372,3510
وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,1023,7119542,168212167120,23630,23460,23530,-100,-0.42,23630,0,0,23460,23900
حسير,ريل سير كوثر,1021,3583168,47059015290,12660,12850,13200,540,4.27,13130,470,3.71,12730,13470
غپونه,نوش پونه مشهد,1013,4604104,71942000880,15160,15390,15630,470,3.1,15630,470,3.1,15170,15890
ثمسكن,سرمايه‌گذاري‌ مسكن‌,994,13280837,114254141640,8360,8670,8530,170,2.03,8600,240,2.87,8460,8770
ريشمك,توليد و صادرات ريشمك,993,9297965,86091216700,9300,9260,9380,80,0.86,9260,-40,-0.43,9170,9420
گشان,توسعه بين المللي پديده شانديز,991,3846947,100064170850,26350,26450,26000,-350,-1.33,26000,-350,-1.33,25850,26550
بكام,كارخانجات توليدي شهيد قندي,986,24089293,71488587258,3034,3044,2944,-90,-2.97,2968,-66,-2.18,2933,3044
شمواد,توليد مواداوليه الياف مصنوعي,985,43914050,129218211868,3020,3000,2955,-65,-2.15,2943,-77,-2.55,2930,3047
پاداش,صندوق س. ارزش پاداش-د,984,128113036,1662936534917,12959,12980,12980,21,0.16,12980,21,0.16,12980,12981
شاراك,پتروشيمي شازند,984,2399031,73362392610,30360,30100,30260,-100,-0.33,30520,160,0.53,30100,30740
وآوا,سرمايه گذاري آوا نوين,982,12281969,62313842476,4826,4800,5150,324,6.71,5074,248,5.14,4800,5150
صبا,گروه مالي صبا تامين,982,12366787,41443783023,3348,3322,3352,4,0.12,3349,1,0.03,3322,3369
پكرمان,گروه‌ صنعتي‌ بارز,977,5661772,224475948560,37770,39650,39650,1880,4.98,39650,1880,4.98,39500,39650
زمگسا,كشاورزي‌ ودامپروي‌ مگسال‌,969,2559039,99541481010,36720,36410,39290,2570,7,38900,2180,5.94,36320,39290
دابور,داروسازي‌ ابوريحان‌,960,2266706,32660535690,13950,14100,14510,560,4.01,14410,460,3.3,14100,14590
شيران,س. صنايع‌شيميايي‌ايران,951,21674605,110626840630,5100,5060,5110,10,0.2,5100,0,0,5060,5170
شكربن,كربن‌ ايران‌,950,27994870,183029596130,6570,6500,6580,10,0.15,6540,-30,-0.46,6490,6620
والماس,س. الماس حكمت ايرانيان,950,43322356,114182031202,2516,2548,2641,125,4.97,2636,120,4.77,2521,2641
پيزد,مجتمع صنايع لاستيك يزد,948,6708945,26802644099,3838,3911,4029,191,4.98,3995,157,4.09,3911,4029
غشصفا,شيرپاستوريزه‌پگاه‌اصفهان‌,947,9346140,154093894030,15500,15850,16580,1080,6.97,16490,990,6.39,15850,16580
ثتران,سرمايه گذاري مسكن تهران,942,10428983,89760780940,8600,8620,8490,-110,-1.28,8610,10,0.12,8470,8790
گلديرا,صنايع گلديران,941,14587449,105503522390,6960,7050,7140,180,2.59,7230,270,3.88,7030,7300
كزغال,زغال سنگ پروده طبس,941,2286134,52897194100,23350,23150,23100,-250,-1.07,23150,-200,-0.86,22850,23500
پارس,پتروشيمي پارس,939,26410696,67166815847,2549,2578,2563,14,0.55,2546,-3,-0.12,2500,2578
زقيام,كشت و دام قيام اصفهان,938,13351255,47289990954,3396,3490,3590,194,5.71,3542,146,4.3,3441,3591
كساپا,سايپاشيشه‌,937,4727526,144252285650,31990,32000,30400,-1590,-4.97,30510,-1480,-4.63,30400,32000
خكاوه,سايپا ديزل,932,8312041,202766001700,24000,24650,24000,0,0,24400,400,1.67,23500,24700
تكنو,تكنوتار,930,7246502,52640983380,7300,7350,7260,-40,-0.55,7260,-40,-0.55,7150,7480
سمگا,گروه سرمايه گذاري ميراث فرهنگي,928,13087777,41449570213,3136,3250,3174,38,1.21,3167,31,0.99,3133,3256
پرديس,سرمايه گذاري پرديس,926,15311765,71912033291,4745,4784,4745,0,0,4697,-48,-1.01,4600,4817
چدن,توليدي چدن سازان,926,18466765,46989522664,2544,2544,2540,-4,-0.16,2545,1,0.04,2524,2593
خمحركه,نيرو محركه‌,924,7658245,61553042780,7920,8000,8020,100,1.26,8040,120,1.52,7950,8180
پدرخش,درخشان‌ تهران‌,912,3687554,41531704490,11320,11390,11200,-120,-1.06,11260,-60,-0.53,11130,11500
دانا,بيمه دانا,901,15737395,57265997573,3585,3690,3610,25,0.7,3639,54,1.51,3597,3690
