وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,4206,135927606,313480059399,2295,2345,2290,-5,-0.22,2306,11,0.48,2240,2368
كرمان,س. توسعه و عمران استان كرمان,4124,155635567,214508083626,1371,1385,1367,-4,-0.29,1378,7,0.51,1341,1415
سصفها,سيمان‌اصفهان‌,4074,2594172,276253623280,109020,106500,105840,-3180,-2.92,106490,-2530,-2.32,105020,110370
هماي,صندوق س هماي آگاه-ثابت,4025,184251349,1851118384860,10034,10046,10046,12,0.12,10047,13,0.13,10046,10047
خمهر,مهركام‌پارس‌,3974,115219923,402742794532,3346,3401,3513,167,4.99,3495,149,4.45,3400,3513
كيان,صندوق س. با درآمد ثابت كيان,3928,21664819,1076976970134,49647,49711,49711,64,0.13,49711,64,0.13,49710,49713
خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,3904,72250160,336467992316,4647,4595,4659,12,0.26,4657,10,0.22,4591,4720
اعتماد,صندوق س.اعتماد آفرين پارسيان-د,3868,22403561,1418674536757,63268,63323,63324,56,0.09,63324,56,0.09,63323,63324
وخارزم,سرمايه گذاري خوارزمي,3854,125153183,248265406381,1981,1966,1995,14,0.71,1984,3,0.15,1961,2001
ضسپا1002,اختيارخ خساپا-2600-1402/10/20,3809,1255302,68962994000,55,46,60,5,9.09,55,0,0,41,63
لبخند,صندوق س. لبخند فارابي-د,3787,71911117,980468588623,13618,13634,13635,17,0.12,13634,16,0.12,13634,13635
زفجر,كشاورزي و دامپروري فجر اصفهان,3671,838890,19368523900,23200,22950,22950,-250,-1.08,23100,-100,-0.43,22900,23350
ذوب,ذوب آهن اصفهان,3635,95326054,426068134153,4534,4480,4465,-69,-1.52,4470,-64,-1.41,4410,4588
خساپا,سايپا,3482,118757601,297942392634,2486,2467,2526,40,1.61,2509,23,0.93,2454,2537
آوند,صندوق س. آوند مفيد-د,3435,71888358,981601798555,13633,13654,13655,22,0.16,13655,22,0.16,13654,13655
گدنا,تهيه توزيع غذاي دنا آفرين فدك,3410,16640066,138639770260,8190,8160,8380,190,2.32,8330,140,1.71,8000,8530
ثبهساز,بهساز كاشانه تهران,3382,65263245,196523649162,3007,2980,3000,-7,-0.23,3011,4,0.13,2950,3063
شپنا,پالايش نفت اصفهان,3191,59634112,511143019920,8550,8500,8550,0,0,8570,20,0.23,8500,8690
فملي,ملي‌ صنايع‌ مس‌ ايران‌,3189,93521815,700514496680,7490,7420,7490,0,0,7490,0,0,7410,7560
صايند,صندوق س. گنجينه آينده روشن-د,3186,75740687,1077966063128,14215,14230,14233,18,0.13,14232,17,0.12,14230,14233
شبندر,پالايش نفت بندرعباس,3142,22038386,219935987770,10050,9970,9970,-80,-0.8,9980,-70,-0.7,9940,10030
فجهانح,ح. مجتمع جهان فولاد سيرجان,3093,3208527,5951787808,1878,1860,1855,-23,-1.22,1855,-23,-1.22,1845,1870
اتوآگاه,صندوق س صنايع آگاه2-بخشي,2853,19908911,198920219150,9970,9950,10050,80,0.8,9990,20,0.2,9920,10050
توان,صندوق س. اهرمي توان مفيد-س,2848,17138761,320070107698,18586,18488,18950,364,1.96,18675,89,0.48,18488,18980
طلا,صندوق س.پشتوانه طلاي لوتوس,2820,1797127,349319521969,194061,194450,194379,318,0.16,194377,316,0.16,194000,194651
لابسا,آبسال‌,2794,28201848,271981015970,9560,9890,9100,-460,-4.81,9640,80,0.84,9100,10030
حآفرين,ريل پرداز نو آفرين,2773,69692054,171993317302,2540,2556,2450,-90,-3.54,2468,-72,-2.83,2441,2568
آگاس,صندوق س.هستي بخش آگاه-س,2733,5497575,724330443236,131408,130520,132493,1085,0.83,131755,347,0.26,130450,132638
موج,ص.س.اهرمي موج فيروزه-س,2710,23672071,315878232751,13112,13000,13400,288,2.2,13344,232,1.77,12954,13579
ثپرديس,سرمايه گذاري مسكن پرديس,2659,25148865,526844787250,19650,20500,21020,1370,6.97,20950,1300,6.62,20000,21020
فرود,فولاد شاهرود,2653,31273729,152682217343,4867,4794,4905,38,0.78,4882,15,0.31,4713,4970
طخود1075,اختيارف خودرو-2800-1402/10/06,2653,934460,76145677000,69,77,119,50,72.46,81,12,17.39,63,119
شتران,پالايش نفت تهران,2492,36453628,159001700903,4361,4340,4360,-1,-0.02,4362,1,0.02,4340,4413
عيار,صندوق طلاي عيار مفيد,2417,5645882,406079885555,71754,71949,71964,210,0.29,71925,171,0.24,71744,71997
سبزوا,سيمان لار سبزوار,2378,40551627,275920012430,6410,6590,6850,440,6.86,6800,390,6.08,6430,6850
داريك,صندوق س.اعتماد داريك-د,2222,47074808,878782119323,18645,18668,18667,22,0.12,18668,23,0.12,18667,18668
قيستوح,ح . شركت قند بيستون,2221,376117081,2929660693200,9420,8400,8120,-1300,-13.8,7790,-1630,-17.3,7700,8400
انرژي,بورس انرژي ايران,2194,7420181,196909702430,25880,25900,26880,1000,3.86,26540,660,2.55,25550,26990
حفارس,حمل و نقل بين المللي خليج فارس,2193,89191088,170777363609,1854,1870,1946,92,4.96,1915,61,3.29,1821,1946
كدما,معدني‌ دماوند,2124,2404459,177732349470,70670,69310,74200,3530,5,73920,3250,4.6,69310,74200
وسپهر,سرمايه گذاري مالي سپهرصادرات,2074,17794845,88769318740,5010,4990,5010,0,0,4990,-20,-0.4,4950,5070
فسبزوار,پارس فولاد سبزوار,2037,4143822,186411250410,44970,45020,44950,-20,-0.04,44990,20,0.04,44780,45790
ثتران,سرمايه گذاري مسكن تهران,2034,25311167,217734918890,9030,8580,8740,-290,-3.21,8600,-430,-4.76,8580,8750
هاي وب,داده گسترعصرنوين-هاي وب,2005,59921819,127218762403,2133,2105,2116,-17,-0.8,2123,-10,-0.47,2105,2149
ثرود,سرمايه‌گذاري مسكن زاينده رود,1992,11325430,180574256000,15080,14540,16130,1050,6.96,15940,860,5.7,14540,16130
فرابورس,فرابورس ايران,1940,16868137,147710744130,8750,8620,8790,40,0.46,8760,10,0.11,8620,8870
كگل,معدني و صنعتي گل گهر,1940,45246060,250614713380,5570,5600,5490,-80,-1.44,5540,-30,-0.54,5430,5630
بكاب,صنايع‌جوشكاب‌يزد,1929,9549888,142775772870,15340,15420,14810,-530,-3.46,14950,-390,-2.54,14580,15810
غزر,صنعتي زر ماكارون,1928,14532212,37384027240,2575,2545,2578,3,0.12,2572,-3,-0.12,2540,2610
فجر,فولاد اميركبيركاشان,1927,15234180,119338897920,8140,8080,7830,-310,-3.81,7830,-310,-3.81,7560,8080
شفارس,صنايع‌ شيميايي‌ فارس‌,1923,60678519,135720959115,2240,2241,2260,20,0.89,2237,-3,-0.13,2195,2310
بوعلي,پتروشيمي بوعلي سينا,1914,2435908,142061841220,58710,57860,58140,-570,-0.97,58320,-390,-0.66,57600,59060
كفپارس,فرآورده‌هاي‌ نسوز پارس‌,1910,16534037,96883147930,6010,5950,5810,-200,-3.33,5860,-150,-2.5,5780,6000
فاذر,صنايع‌ آذرآب‌,1896,70773891,132886132367,1872,1870,1893,21,1.12,1878,6,0.32,1840,1908
كپشير,پشم‌شيشه‌ايران‌,1874,18501039,178276969330,9470,9590,9650,180,1.9,9640,170,1.8,9420,9890
آكورد,صندوق س. آرمان آتي كوثر-د,1869,12082637,671749311487,55551,55595,55597,46,0.08,55596,45,0.08,55594,55614
وساپا,سرمايه‌گذاري‌ سايپا,1865,42610433,207861619790,4850,4850,4890,40,0.82,4880,30,0.62,4750,4960
شتوكا,توكا رنگ فولاد سپاهان,1859,8812741,114079752010,12970,12980,12800,-170,-1.31,12940,-30,-0.23,12350,13370
بكام,كارخانجات توليدي شهيد قندي,1848,65992819,200230917936,2858,2844,2984,126,4.41,3034,176,6.16,2844,3058
ثغرب,شركت سرمايه گذاري مسكن شمالغرب,1844,16128694,214791589180,12550,13040,13420,870,6.93,13320,770,6.14,12780,13420
حكشتي,كشتيراني جمهوري اسلامي ايران,1821,10406521,131018784610,12540,12380,12580,40,0.32,12590,50,0.4,12380,12850
سجام,مجتمع سيمان غرب آسيا,1809,38118974,162772473492,4076,4077,4279,203,4.98,4270,194,4.76,4076,4279
وتجارت,بانك تجارت,1769,55198638,133320454455,2428,2399,2416,-12,-0.49,2415,-13,-0.54,2382,2450
كمند,صندوق س. با درآمد ثابت كمند,1768,61446258,623395378529,10131,10140,10146,15,0.15,10145,14,0.14,10140,10146
شسينا,صنايع‌شيميايي‌سينا,1759,19367658,101929665630,5240,5160,5290,50,0.95,5260,20,0.38,5160,5380
ملت,بيمه ملت,1695,53913375,115055609478,2230,2132,2146,-84,-3.77,2134,-96,-4.3,2074,2182
پي پاد,پرداخت الكترونيك پاسارگاد,1685,2636521,42566150350,15750,15620,16240,490,3.11,16140,390,2.48,15620,16350
وكغدير,بين المللي توسعه ص. معادن غدير,1677,10012381,145524116720,14480,14300,14600,120,0.83,14530,50,0.35,14010,14750
پاداش,صندوق س. ارزش پاداش-د,1675,103464641,1340834942537,12946,12958,12963,17,0.13,12959,13,0.1,12958,12963
نوري,پتروشيمي نوري,1670,1493049,224326478210,149330,149000,150600,1270,0.85,150250,920,0.62,147700,152080
غنوش,نوش‌ مازندران‌,1648,9270771,110314065400,11980,12100,11980,0,0,11900,-80,-0.67,11730,12200
اخابر,مخابرات ايران,1642,17277531,204350464690,11880,11700,11870,-10,-0.08,11830,-50,-0.42,11700,11940
تاپيكو,س. نفت و گاز و پتروشيمي تأمين,1630,10626742,198541225500,18710,18440,18700,-10,-0.05,18680,-30,-0.16,18360,18860
كترام,توليدي‌ كاشي‌ تكسرام‌,1616,12675814,96919497500,7620,7590,7710,90,1.18,7650,30,0.39,7460,7770
خپارس,پارس خودرو,1612,87092692,104016789391,1201,1175,1200,-1,-0.08,1194,-7,-0.58,1173,1210
حفاري,حفاري شمال,1600,22142607,161960708800,7070,7110,7280,210,2.97,7310,240,3.39,7030,7460
ختوقا,قطعات‌ اتومبيل‌ ايران‌,1598,15736631,97298119350,6050,6010,6190,140,2.31,6180,130,2.15,6010,6280
حآسا,آسيا سير ارس,1581,7812244,87194634030,11380,10900,11080,-300,-2.64,11160,-220,-1.93,10900,11570
وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,1578,21506094,508214674620,23630,23350,23580,-50,-0.21,23630,0,0,23210,23720
كالا,بورس كالاي ايران,1575,9768788,92750168520,9480,9300,9500,20,0.21,9490,10,0.11,9300,9650
وهامون,سرمايه گذاري هامون صبا,1575,10848037,31744016019,2971,2931,2974,3,0.1,2926,-45,-1.51,2899,2990
فلوله,لوله‌وماشين‌سازي‌ايران‌,1558,29920044,115526733540,3899,3860,3855,-44,-1.13,3861,-38,-0.97,3751,3948
ثامان,سامان‌ گستراصفهان‌,1538,5391704,112470074900,20660,20330,20560,-100,-0.48,20860,200,0.97,20330,21400
وكبهمن,مديريت سرمايه گذاري كوثربهمن,1538,4194930,16123714220,3750,3710,3856,106,2.83,3844,94,2.51,3710,3890
پترول,گ.س.وت.ص.پتروشيمي خليج فارس,1530,30084402,60185460593,2002,2000,1999,-3,-0.15,2001,-1,-0.05,1972,2019
كاما,باما,1509,20114344,94881956571,4711,4700,4717,6,0.13,4717,6,0.13,4700,4758
ولكار,ليزينگ كارآفرين,1504,8835688,54628359210,5870,5770,6280,410,6.98,6180,310,5.28,5770,6280
مفاخر,توسعه فناوري اطلاعات خوارزمي,1497,7574692,98575147970,13260,12900,12800,-460,-3.47,13010,-250,-1.89,12710,13650
اسياتك,انتقال داده هاي آسياتك,1463,9288248,124235185080,13310,12910,13380,70,0.53,13380,70,0.53,12910,13640
ثاميد,توسعه و عمران اميد,1460,12997283,29757212531,2297,2262,2299,2,0.09,2290,-7,-0.3,2258,2303
كماسه,تامين‌ ماسه‌ ريخته‌گري‌,1448,21859799,157638072280,7290,7160,7340,50,0.69,7210,-80,-1.1,7000,7350
بپيوند,برق و انرژي پيوندگستر پارس,1436,908092,14173493300,15870,16150,15570,-300,-1.89,15610,-260,-1.64,15510,16150
شاروم,پتروشيمي اروميه,1434,2833637,39999832420,14130,13910,14060,-70,-0.5,14120,-10,-0.07,13910,14410
چفيبر,فيبر ايران‌,1428,7553104,72909839310,10060,9950,9790,-270,-2.68,9650,-410,-4.08,9500,9950
شگويا,پتروشيمي تندگويان,1427,6809476,118977573970,17490,17250,17500,10,0.06,17470,-20,-0.11,17200,17650
وآذر,سرمايه‌گذاري‌توسعه‌آذربايجان‌,1414,9263219,75738906570,8340,8240,8260,-80,-0.96,8180,-160,-1.92,8110,8370
ماديرا,صنايع ماديران,1414,17412626,96776569790,5430,5430,5670,240,4.42,5560,130,2.39,5250,5680
زملارد,كشاورزي و دامپروري ملارد شير,1398,1682125,34962885250,20500,20100,21150,650,3.17,20800,300,1.46,20100,21350
دانا,بيمه دانا,1395,23859486,85546341379,3606,3572,3589,-17,-0.47,3585,-21,-0.58,3565,3647
خمحركه,نيرو محركه‌,1377,20730951,164087174090,7940,7810,7890,-50,-0.63,7920,-20,-0.25,7770,8090
ضخود1120,اختيارخ خودرو-2600-1402/11/11,1371,312219,92610696000,302,296,305,3,0.99,297,-5,-1.66,287,312
غديس,پاكديس,1367,12724005,205281835460,15170,15300,16230,1060,6.99,16130,960,6.33,15200,16230
غبشهر,صنعتي‌ بهشهر,1365,13936616,35851300267,2563,2540,2573,10,0.39,2572,9,0.35,2521,2600
حسينا,توسعه خدمات دريايي وبندري سينا,1358,2019678,54660565000,27300,27050,27250,-50,-0.18,27050,-250,-0.92,26850,27650
بركت,گروه دارويي بركت,1353,7798773,52224705440,6780,6820,6710,-70,-1.03,6700,-80,-1.18,6630,6860
شيران,س. صنايع‌شيميايي‌ايران,1353,24848935,126620322970,5080,5030,5110,30,0.59,5100,20,0.39,5020,5190
فخوز,فولاد  خوزستان,1348,36478352,130840542324,3573,3517,3608,35,0.98,3587,14,0.39,3503,3620
خبنيان,بنيان ديزل,1341,27791740,110860466964,4044,3961,3983,-61,-1.51,3989,-55,-1.36,3961,4057
آريا,پليمر آريا ساسول,1340,479914,38867095000,80950,80700,81100,150,0.19,81000,50,0.06,80050,81750
شوينده,مديريت صنعت شوينده ت.ص.بهشهر,1330,5314343,114646263730,21190,21910,21210,20,0.09,21570,380,1.79,21190,22200
ولپارس,ليزينگ پارسيان,1329,7927462,52655834040,6680,6920,6550,-130,-1.95,6640,-40,-0.6,6430,7080
ارزش مسكن,ص.س.املاك ومستغلات ارزش مسكن,1327,1755070,20936261563,11964,11950,12012,48,0.4,11929,-35,-0.29,11884,12037
ضخود1218,اختيارخ خودرو-2600-1402/12/02,1323,184322,70479895000,382,390,391,9,2.36,382,0,0,369,409
خاذين,سايپاآذين‌,1320,26981780,101939273343,3807,3750,3720,-87,-2.29,3778,-29,-0.76,3683,3870
فارس,صنايع پتروشيمي خليج فارس,1312,19262392,216460883350,11250,11080,11300,50,0.44,11240,-10,-0.09,11080,11450
وپارس,بانك‌پارسيان‌,1312,50203479,98385044370,1972,1965,1955,-17,-0.86,1962,-10,-0.51,1936,1995
ثنوسا,نوسازي‌وساختمان‌تهران‌,1310,15265649,146071305580,9520,9580,9480,-40,-0.42,9570,50,0.53,9290,9900
سپر,صندوق س سپر سرمايه بيدار- ثابت,1308,63569423,1318326248417,20710,20738,20738,28,0.14,20738,28,0.14,20738,20739
كزغال,زغال سنگ پروده طبس,1280,2144448,50046210300,22850,23150,23200,350,1.53,23350,500,2.19,22300,24000
ومعادن,توسعه‌معادن‌وفلزات‌,1276,31934363,166526831840,5280,5280,5230,-50,-0.95,5210,-70,-1.33,5140,5280
پارسان,گسترش نفت و گاز پارسيان,1272,4557081,200111363540,43890,43650,43860,-30,-0.07,43910,20,0.05,43650,44400
چخزر,صنايع چوب خزر كاسپين,1271,573877,39879848700,71000,67300,69500,-1500,-2.11,69500,-1500,-2.11,67300,71050
آبادا,توليد نيروي برق آبادان,1262,1782159,19993610580,11400,11100,11200,-200,-1.75,11220,-180,-1.58,11030,11460
ولشرق,ليزينگ ايران و شرق,1257,14770763,87405299710,6010,6020,5860,-150,-2.5,5920,-90,-1.5,5770,6170
ورنا,سرمايه‌گذاري‌ رنا(هلدينگ‌,1256,16246409,110064554250,6650,6560,6740,90,1.35,6770,120,1.8,6560,6900
خنصير,مهندسي‌نصيرماشين‌,1255,8322589,94982509680,11360,11400,11400,40,0.35,11410,50,0.44,11200,11550
قثابت,قند ثابت‌ خراسان‌,1252,26078672,70432827757,2721,2716,2712,-9,-0.33,2701,-20,-0.74,2671,2750
صبا,گروه مالي صبا تامين,1243,25041266,83952993975,3336,3301,3352,16,0.48,3348,12,0.36,3301,3380
واعتبار,سرمايه گذاري اعتبار ايران,1243,11848480,71692348170,5970,5870,6110,140,2.35,6050,80,1.34,5850,6190
فاراك,ماشين‌ سازي‌ اراك‌,1235,34242202,63468162734,1857,1845,1855,-2,-0.11,1854,-3,-0.16,1820,1890
ونوين,بانك‌اقتصادنوين‌,1217,20820366,126965309470,6060,6030,6060,0,0,6100,40,0.66,5950,6160
امين,تامين سرمايه امين,1211,2599612,13644800870,5300,5290,5260,-40,-0.75,5280,-20,-0.38,5210,5310
كاريس,صندوق س.سپند كاريزما-س,1207,1992739,46463759565,23212,23288,23387,175,0.75,23317,105,0.45,23230,23399
كسرا,سراميك‌هاي‌صنعتي‌اردكان‌,1202,8385379,55199248210,6560,6460,6500,-60,-0.91,6580,20,0.3,6460,6720
وسديد,گروه ‌صنعتي‌سديد,1180,31569569,173804512614,5355,5450,5515,160,2.99,5505,150,2.8,5382,5515
وتوصا,گروه س توسعه صنعتي ايران,1177,43813817,49944284156,1151,1157,1142,-9,-0.78,1140,-11,-0.96,1130,1157
ساينا,صنايع بهداشتي ساينا,1175,1528998,77513978250,49900,50850,49500,-400,-0.8,50700,800,1.6,49150,52000
پيزد,مجتمع صنايع لاستيك يزد,1168,9099744,34928830121,3939,3901,3922,-17,-0.43,3838,-101,-2.56,3778,3958
غويتا,ويتانا,1166,18572563,53125170981,2792,2785,2867,75,2.69,2860,68,2.44,2785,2920
سدبير,س. تدبيرگران فارس وخوزستان,1166,1955297,135794068300,68700,69050,70250,1550,2.26,69450,750,1.09,66500,70400
ثمسكن,سرمايه‌گذاري‌ مسكن‌,1160,16881065,141209174270,8170,8080,8510,340,4.16,8360,190,2.33,8080,8550
چكاپا,گروه صنايع كاغذ پارس,1160,34482904,110334157552,3102,3072,3200,98,3.16,3200,98,3.16,3071,3299
پلاسك,پلاسكوكار,1159,9827516,91238827720,9070,9290,9100,30,0.33,9280,210,2.32,9080,9510
غشهداب,كشت و صنعت شهداب ناب خراسان,1155,17664634,60145548179,3351,3390,3395,44,1.31,3405,54,1.61,3332,3470
شپلي,پلي اكريل ايران,1147,57719102,73266451253,1262,1258,1289,27,2.14,1269,7,0.55,1231,1290
خصدرا,صنعتي‌ دريايي‌ ايران‌,1140,52905850,118275014662,2174,2182,2239,65,2.99,2236,62,2.85,2182,2239
شبريز,پالايش نفت تبريز,1135,7211809,95277814690,13220,13050,13300,80,0.61,13210,-10,-0.08,12920,13450
فيروزا,صندوق ارمغان فيروزه آسيا-ثابت,1130,18434290,744625889654,40341,40393,40394,53,0.13,40394,53,0.13,40393,40394
بگيلان,توسعه مسير برق گيلان,1129,519289,8014640410,15590,15480,15430,-160,-1.03,15430,-160,-1.03,15260,15740
گلديرا,صنايع گلديران,1126,10866031,75637308520,7100,7000,7060,-40,-0.56,6960,-140,-1.97,6850,7120
غدانه,پنبه و دانه هاي روغني خراسان,1112,10271961,61633957680,5960,5820,6100,140,2.35,6000,40,0.67,5820,6140
كتوكا,توليدي و خدمات صنايع نسوز توكا,1111,7694114,129309129850,17060,16300,17060,0,0,16810,-250,-1.47,15970,17120
غگل,گلوكوزان‌,1108,8667695,31328360608,3632,3630,3650,18,0.5,3614,-18,-0.5,3560,3694
بورس,بورس اوراق بهادار تهران,1105,16780139,98824795690,5870,5800,5930,60,1.02,5890,20,0.34,5800,5940
سپيدما,صندوق س. سپيد دماوند-د,1084,47949995,846043212570,17623,17644,17645,22,0.12,17644,21,0.12,17644,17648
كيسون,شركت كيسون,1074,48445614,100925369398,2117,2090,2069,-48,-2.27,2083,-34,-1.61,2059,2130
فباهنر,مس‌ شهيدباهنر,1072,11694747,49918830243,4299,4274,4273,-26,-0.6,4268,-31,-0.72,4250,4320
فزر,پويا زركان آق دره,1071,1313999,60862315300,46300,46300,46550,250,0.54,46300,0,0,46000,46750
وحافظ,بيمه حافظ,1064,64644231,362544400690,5750,5580,5580,-170,-2.96,5610,-140,-2.43,5580,5920
مثقال,صندوق س.پشتوانه طلاي زرين آگاه,1062,4206190,94215905365,22349,22330,22400,51,0.23,22399,50,0.22,22330,22427
وبانك,سرمايه گذاري گروه توسعه ملي,1051,8297581,90307667240,10900,10720,10850,-50,-0.46,10890,-10,-0.09,10710,10950
دكوثر,داروسازي‌ كوثر,1031,6893390,81645526110,11400,11240,11700,300,2.63,11840,440,3.86,11240,12100
فجهان,مجتمع جهان فولاد سيرجان,1026,4530599,14000780992,3164,3075,3109,-55,-1.74,3155,-9,-0.28,3075,3136
كسرام,پارس‌ سرام‌,1025,12805493,137196179040,10220,10530,10730,510,4.99,10710,490,4.79,10510,10730
ثبات,صندوق س. ثبات ويستا -د,1021,140557506,2346922306228,16675,16697,16697,22,0.13,16697,22,0.13,16697,16698
ولساپا,ليزينگ رايان‌ سايپا,1019,38591696,64912094354,1667,1688,1680,13,0.78,1682,15,0.9,1632,1707
كچاد,معدني‌وصنعتي‌چادرملو,1012,10042449,56175027090,5680,5610,5600,-80,-1.41,5640,-40,-0.7,5570,5650
فروسيل,فروسيليسيم خمين,1008,3028232,46139455000,15610,15500,14900,-710,-4.55,15240,-370,-2.37,14850,15740
تكنو,تكنوتار,1002,8176104,59713184350,7060,7100,7250,190,2.69,7300,240,3.4,7070,7400
بالبر,كابل‌ البرز,1000,1779144,49334080740,28100,28300,27500,-600,-2.14,27730,-370,-1.32,27130,28400
سپيدار,سپيدار سيستم آسيا,995,213940,18882272050,88650,87750,88500,-150,-0.17,88350,-300,-0.34,87750,88600
كهربا,صندوق س.پشتوانه سكه طلا كهربا,994,7619027,194376816739,25490,25579,25506,16,0.06,25512,22,0.09,25495,25579
ولملت,واسپاري ملت,991,10242856,98972917950,9440,9700,9730,290,3.07,9660,220,2.33,9500,9900
فتوسا,توليد و توسعه سرب روي ايرانيان,980,2789832,20952938460,7660,7540,7600,-60,-0.78,7510,-150,-1.96,7450,7610
پدرخش,درخشان‌ تهران‌,979,5112108,57869535410,11690,11500,11240,-450,-3.85,11320,-370,-3.17,11180,11750
غدشت,دشت‌ مرغاب‌,973,5830544,136620577900,23640,23500,23640,0,0,23430,-210,-0.89,23050,23650
نمرينو,ايران‌ مرينوس‌,969,1574240,80962064610,53970,52000,51320,-2650,-4.91,51430,-2540,-4.71,51280,53000
بترانس,ايران‌ ترانسفو,967,18658856,52222682715,2791,2751,2811,20,0.72,2799,8,0.29,2734,2817
گشان,توسعه بين المللي پديده شانديز,953,3491326,91951908600,25950,26350,26450,500,1.93,26350,400,1.54,25950,26450
تسه1401,امتيازتسهيلات مسكن سال1401,951,48867,59292187317,1208839,1200015,1205102,-3737,-0.31,1213338,4499,0.37,1200015,1220000
پتروآگاه,صندوق س صنايع آگاه1-بخشي,950,19861615,234828150700,11810,11750,11890,80,0.68,11820,10,0.08,11750,11890
قشير,قند شيروان قوچان و بجنورد,949,4314294,43189364050,10380,10000,9870,-510,-4.91,10010,-370,-3.56,9870,10480
