كساپاح,ح . سايپاشيشه‌,4611,44704962,400242102290,8310,8800,9140,830,9.99,8950,640,7.7,8550,9140
شستا,سرمايه گذاري تامين اجتماعي,4484,260533663,332773319388,1284,1276,1274,-10,-0.78,1277,-7,-0.55,1269,1285
هماي,صندوق س هماي آگاه-ثابت,4343,124026557,1242802304791,10014,10020,10021,7,0.07,10020,6,0.06,10020,10021
فرود,فولاد شاهرود,4164,89951890,445771257415,4744,4850,4981,237,5,4956,212,4.47,4721,4981
خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,4061,88754585,426562910988,4860,4800,4770,-90,-1.85,4806,-54,-1.11,4760,4883
حتوكا,حمل‌ونقل‌توكا,3989,77529466,288710394192,3659,3749,3598,-61,-1.67,3724,65,1.78,3574,3870
خودرو,ايران‌ خودرو,3675,108420749,302699495082,2821,2800,2775,-46,-1.63,2792,-29,-1.03,2774,2828
شفارس,صنايع‌ شيميايي‌ فارس‌,3616,113494238,268928402150,2431,2470,2397,-34,-1.4,2370,-61,-2.51,2270,2470
حآسا,آسيا سير ارس,3555,26359356,288527085970,10520,10900,11170,650,6.18,10950,430,4.09,10680,11200
حفارس,حمل و نقل بين المللي خليج فارس,3536,105548404,202132908821,1900,1899,1880,-20,-1.05,1915,15,0.79,1879,1967
شپنا,پالايش نفت اصفهان,3444,62443002,538512668940,8700,8680,8600,-100,-1.15,8620,-80,-0.92,8590,8700
شسينا,صنايع‌شيميايي‌سينا,3422,45126103,244721456350,5550,5550,5480,-70,-1.26,5420,-130,-2.34,5280,5660
پترول,گ.س.وت.ص.پتروشيمي خليج فارس,3401,76194752,155670828201,2096,2090,2020,-76,-3.63,2043,-53,-2.53,2018,2090
خبهمن,گروه‌بهمن‌,3316,150935536,304598231967,1966,1966,2000,34,1.73,2018,52,2.64,1966,2070
ثبهساز,بهساز كاشانه تهران,3311,62564444,193457270620,3143,3143,3060,-83,-2.64,3092,-51,-1.62,3055,3165
اتوآگاه,صندوق س صنايع آگاه2-بخشي,3280,40646039,407913463970,10100,10060,10010,-90,-0.89,10040,-60,-0.59,10000,10090
وساپا,سرمايه‌گذاري‌ سايپا,3143,75314024,380183437510,5230,5150,5050,-180,-3.44,5050,-180,-3.44,4940,5260
فملي,ملي‌ صنايع‌ مس‌ ايران‌,3138,79910904,610425115580,7700,7680,7620,-80,-1.04,7640,-60,-0.78,7580,7720
موج,ص.س.اهرمي موج فيروزه-س,3079,19563232,265623304802,14019,13871,13380,-639,-4.56,13578,-441,-3.15,13301,14000
سصفها,سيمان‌اصفهان‌,3048,2149274,240431114710,109450,108000,110600,1150,1.05,111870,2420,2.21,107990,114400
ضخود1074,اختيارخ خودرو-2600-1402/10/06,3042,793246,155599095000,231,223,183,-48,-20.78,196,-35,-15.15,177,227
گدنا,تهيه توزيع غذاي دنا آفرين فدك,3019,15679393,130100959320,8510,8540,8330,-180,-2.12,8300,-210,-2.47,8200,8540
هاي وب,داده گسترعصرنوين-هاي وب,2873,135896408,297880842060,2147,2235,2183,36,1.68,2192,45,2.1,2158,2238
خاور,ايران خودرو ديزل,2805,57980800,220676483527,3858,3821,3776,-82,-2.13,3806,-52,-1.35,3770,3872
شتران,پالايش نفت تهران,2757,58351205,260597386782,4496,4477,4453,-43,-0.96,4466,-30,-0.67,4431,4498
خمحركه,نيرو محركه‌,2652,28689025,237463369950,8650,8510,8190,-460,-5.32,8280,-370,-4.28,8050,8660
حكشتي,كشتيراني جمهوري اسلامي ايران,2633,16254337,211691696630,12870,12860,12980,110,0.85,13020,150,1.17,12860,13200
آگاس,صندوق س.هستي بخش آگاه-س,2631,5759910,762441820553,133478,133000,131905,-1573,-1.18,132370,-1108,-0.83,131891,133185
بمولد,مولد نيروگاهي تجارت فارس,2629,7668901,43136278700,5660,5640,5600,-60,-1.06,5620,-40,-0.71,5570,5750
كالا,بورس كالاي ايران,2622,18213541,180266330820,10060,10060,9790,-270,-2.68,9900,-160,-1.59,9780,10160
خساپا,سايپا,2614,109088276,280770403016,2598,2618,2556,-42,-1.62,2574,-24,-0.92,2551,2618
حآفرين,ريل پرداز نو آفرين,2568,76055741,197763864914,2643,2639,2569,-74,-2.8,2600,-43,-1.63,2565,2699
توان,صندوق س. اهرمي توان مفيد-س,2524,16292145,307766844384,19152,19158,18776,-376,-1.96,18891,-261,-1.36,18731,19158
ضخود1076,اختيارخ خودرو-3000-1402/10/06,2470,1085265,6847743000,15,11,5,-10,-66.67,6,-9,-60,4,12
كترام,توليدي‌ كاشي‌ تكسرام‌,2414,20918884,169383423550,7980,7910,8000,20,0.25,8100,120,1.5,7910,8250
اخابر,مخابرات ايران,2384,23895343,281388472920,12090,11900,11770,-320,-2.65,11780,-310,-2.56,11680,11930
طخود1075,اختيارف خودرو-2800-1402/10/06,2383,916346,40658124000,49,41,53,4,8.16,44,-5,-10.2,31,55
فن افزار,توسعه فن افزار توسن,2368,1668748,22568851540,13570,13600,13460,-110,-0.81,13520,-50,-0.37,13360,13620
وتجارت,بانك تجارت,2348,130572899,321083870715,2460,2500,2438,-22,-0.89,2459,-1,-0.04,2426,2500
عيار,صندوق طلاي عيار مفيد,2330,3220353,230724523028,71734,71777,71720,-14,-0.02,71646,-88,-0.12,71403,71777
ختوقا,قطعات‌ اتومبيل‌ ايران‌,2329,28984885,176951462270,6230,6210,6050,-180,-2.89,6100,-130,-2.09,6010,6320
طلا,صندوق س.پشتوانه طلاي لوتوس,2324,1198972,232002169936,193636,193635,193530,-106,-0.05,193501,-135,-0.07,192888,193702
كي بي سي,شركت كي بي سي,2285,9763528,195486891600,20900,20900,20100,-800,-3.83,20000,-900,-4.31,19900,21150
كيان,صندوق س. با درآمد ثابت كيان,2283,27808854,1378517971163,49533,49572,49572,39,0.08,49571,38,0.08,49571,49572
كارا,صندوق س. كارا -د,2282,170787763,2806471365388,16421,16432,16433,12,0.07,16433,12,0.07,16432,16434
بوعلي,پتروشيمي بوعلي سينا,2256,3212750,192571724080,60010,60100,59780,-230,-0.38,59940,-70,-0.12,59710,60100
وپارس,بانك‌پارسيان‌,2239,77336738,149158326146,1967,1970,1902,-65,-3.3,1929,-38,-1.93,1902,1987
اعتماد,صندوق س.اعتماد آفرين پارسيان-د,2190,76477051,4830000028365,63101,63156,63157,56,0.09,63156,55,0.09,63156,63157
سدبير,س. تدبيرگران فارس وخوزستان,2166,2394656,162111446850,71450,72150,67050,-4400,-6.16,67700,-3750,-5.25,66700,73250
پي پاد,پرداخت الكترونيك پاسارگاد,2157,12512399,205036691870,16260,16560,16450,190,1.17,16390,130,0.8,15860,16700
شپديس,پتروشيمي پرديس,2138,1701421,297113096360,174980,175000,174940,-40,-0.02,174630,-350,-0.2,174000,175500
مفاخر,توسعه فناوري اطلاعات خوارزمي,2113,12661416,157366536510,12020,12320,12690,670,5.57,12430,410,3.41,11710,12750
غزر,صنعتي زر ماكارون,2072,21480504,57177782121,2711,2693,2648,-63,-2.32,2662,-49,-1.81,2635,2693
ملت,بيمه ملت,2047,127030204,259718979402,1932,1939,2067,135,6.99,2045,113,5.85,1910,2067
وسپهر,سرمايه گذاري مالي سپهرصادرات,2022,24495286,125276920300,5200,5170,5120,-80,-1.54,5110,-90,-1.73,5060,5210
كماسه,تامين‌ ماسه‌ ريخته‌گري‌,2015,34070324,252836317990,7220,7110,7550,330,4.57,7420,200,2.77,7110,7650
قچار,فراوردههاي غذايي وقند چهارمحال,1992,19189275,158555533380,8100,8050,8420,320,3.95,8260,160,1.98,8010,8470
لبخند,صندوق س. لبخند فارابي-د,1973,115616050,1572202189895,13588,13598,13599,11,0.08,13598,10,0.07,13598,13599
صايند,صندوق س. گنجينه آينده روشن-د,1946,60419172,857457124229,14181,14191,14192,11,0.08,14192,11,0.08,14191,14193
ثمسكن,سرمايه‌گذاري‌ مسكن‌,1933,25290821,210117212860,8540,8360,8250,-290,-3.4,8310,-230,-2.69,8190,8590
خبنيان,بنيان ديزل,1926,52546190,215308250922,4215,4130,4089,-126,-2.99,4098,-117,-2.78,4089,4214
كسرام,پارس‌ سرام‌,1902,28950262,283544653430,9420,9310,9890,470,4.99,9790,370,3.93,9080,9890
نيان,نيان الكترونيك,1899,169730,27169324000,160200,158950,160200,0,0,160050,-150,-0.09,158950,162600
زفجر,كشاورزي و دامپروري فجر اصفهان,1894,7705125,184339318400,22850,22600,23950,1100,4.81,23900,1050,4.6,22600,23950
فرابورس,فرابورس ايران,1884,17651649,159997368390,9220,9210,9010,-210,-2.28,9060,-160,-1.74,8980,9210
چكاپا,گروه صنايع كاغذ پارس,1881,36272549,118102507421,3163,3169,3227,64,2.02,3256,93,2.94,3153,3319
مبين,مبين انرژي خليج فارس,1871,14093729,119018045850,8780,8610,8430,-350,-3.99,8440,-340,-3.87,8350,8720
ضسپا1002,اختيارخ خساپا-2600-1402/10/20,1856,435228,52557010000,144,144,115,-29,-20.14,121,-23,-15.97,104,145
كاما,باما,1844,26932381,131403890852,4938,4896,4852,-86,-1.74,4879,-59,-1.19,4831,4949
ورنا,سرمايه‌گذاري‌ رنا(هلدينگ‌,1768,23780029,162401530680,7030,6940,6740,-290,-4.13,6830,-200,-2.84,6700,7020
انرژي,بورس انرژي ايران,1764,4366228,118294610760,27370,27370,26900,-470,-1.72,27090,-280,-1.02,26700,27770
ثپرديس,سرمايه گذاري مسكن پرديس,1749,15694544,275805496160,17070,16920,17880,810,4.75,17570,500,2.93,16820,18240
ومعادن,توسعه‌معادن‌وفلزات‌,1749,65917254,352072880490,5410,5400,5360,-50,-0.92,5340,-70,-1.29,5260,5400
بورس,بورس اوراق بهادار تهران,1733,20648589,124666679390,6150,6070,5990,-160,-2.6,6040,-110,-1.79,5970,6190
اسياتك,انتقال داده هاي آسياتك,1726,14277797,193466618250,13200,13080,13350,150,1.14,13550,350,2.65,13080,13970
فاسمين,كالسيمين‌,1714,24290902,137611056430,5600,5750,5640,40,0.71,5670,70,1.25,5550,5760
ثامان,سامان‌ گستراصفهان‌,1686,4980722,106537828180,22090,22080,21500,-590,-2.67,21390,-700,-3.17,21140,22080
غنوش,نوش‌ مازندران‌,1667,11283266,138101675660,12670,12670,12040,-630,-4.97,12240,-430,-3.39,12040,12790
زملارد,كشاورزي و دامپروري ملارد شير,1593,4373572,95037623150,21250,21600,21750,500,2.35,21750,500,2.35,21450,22150
خاذين,سايپاآذين‌,1592,38332326,138869079517,3577,3700,3578,1,0.03,3623,46,1.29,3506,3730
كمند,صندوق س. با درآمد ثابت كمند,1529,88396199,894434115718,10111,10119,10118,7,0.07,10118,7,0.07,10118,10119
فاراك,ماشين‌ سازي‌ اراك‌,1516,55068132,103623648249,1903,1881,1862,-41,-2.15,1882,-21,-1.1,1856,1929
فجهان,مجتمع جهان فولاد سيرجان,1513,12866270,39876610734,3216,3155,3133,-83,-2.58,3175,-41,-1.27,3048,3196
فاذر,صنايع‌ آذرآب‌,1510,67215497,137014372691,2060,2040,2028,-32,-1.55,2038,-22,-1.07,2010,2093
ضخود1122,اختيارخ خودرو-3000-1402/11/11,1482,366805,45619850000,151,149,117,-34,-22.52,124,-27,-17.88,114,152
كسرا,سراميك‌هاي‌صنعتي‌اردكان‌,1476,13543579,87460706270,6600,6580,6390,-210,-3.18,6460,-140,-2.12,6380,6590
فروسيل,فروسيليسيم خمين,1466,9244172,145039434590,14960,15450,15700,740,4.95,15690,730,4.88,15050,15700
ثتران,سرمايه گذاري مسكن تهران,1464,19374474,176339320790,9010,9080,8890,-120,-1.33,9100,90,1,8780,9450
فجهانح,ح. مجتمع جهان فولاد سيرجان,1460,3589805,6767368409,1892,1890,1892,0,0,1885,-7,-0.37,1880,1893
وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,1444,45092971,94135752909,2082,2097,2075,-7,-0.34,2088,6,0.29,2053,2126
شاروم,پتروشيمي اروميه,1440,3416087,48479612140,14540,14420,14190,-350,-2.41,14190,-350,-2.41,14100,14510
پكوير,كوير تاير,1434,16630631,130811108510,7750,7750,7800,50,0.65,7870,120,1.55,7670,8150
ثاخت,بين‌المللي‌توسعه‌ساختمان,1416,20915526,96240544351,4543,4589,4596,53,1.17,4601,58,1.28,4470,4716
آوند,صندوق س. آوند مفيد-د,1415,67474454,918504685123,13602,13612,13613,11,0.08,13613,11,0.08,13612,13613
وثنو,سرمايه گذاري ساختماني نوين,1408,41726518,207055903607,4994,5090,4849,-145,-2.9,4962,-32,-0.64,4845,5143
عاليس,بهار رز عاليس چناران,1405,976950,20887078900,21700,21350,21300,-400,-1.84,21400,-300,-1.38,21250,21850
وهور,مديريت انرژي اميد  تابان هور,1404,50904244,93933682227,1761,1790,1842,81,4.6,1845,84,4.77,1750,1849
غگل,گلوكوزان‌,1403,23340991,87810267536,3754,3760,3729,-25,-0.67,3762,8,0.21,3678,3800
بالاس,مهندسي ساختمان تاسيسات راه آهن,1384,2857257,119208663800,41000,42150,42000,1000,2.44,41700,700,1.71,40450,42600
كتوسعه,توسعه صنايع و معادن كوثر,1369,911488,18832458800,20950,20700,20550,-400,-1.91,20650,-300,-1.43,20400,21200
سلار,شركت سيمان لارستان,1363,7157383,340566740050,46250,47600,47600,1350,2.92,47600,1350,2.92,47000,47600
ثاميد,توسعه و عمران اميد,1350,17302601,40902812154,2396,2386,2360,-36,-1.5,2364,-32,-1.34,2347,2420
سبزوا,سيمان لار سبزوار,1334,20583363,133406760680,6640,6670,6550,-90,-1.36,6480,-160,-2.41,6310,6690
سمگا,گروه سرمايه گذاري ميراث فرهنگي,1310,20844051,66532136357,3234,3200,3172,-62,-1.92,3192,-42,-1.3,3158,3259
صبا,گروه مالي صبا تامين,1308,59137066,197806677135,3341,3302,3344,3,0.09,3345,4,0.12,3301,3360
چكارن,كارتن‌ ايران‌,1299,11769339,59839427120,4951,5100,5030,79,1.6,5084,133,2.69,4950,5180
فباهنر,مس‌ شهيدباهنر,1292,12788118,56160884552,4374,4360,4415,41,0.94,4392,18,0.41,4320,4460
واتي,سرمايه‌ گذاري‌ آتيه‌ دماوند,1291,10925862,100610939580,9410,9290,9160,-250,-2.66,9210,-200,-2.13,9100,9450
كنور,توسعه معدني و صنعتي صبانور,1277,13163334,255531303870,18870,19280,19810,940,4.98,19410,540,2.86,19100,19810
غدانه,پنبه و دانه هاي روغني خراسان,1259,11341139,69882738290,6290,6270,6170,-120,-1.91,6160,-130,-2.07,6050,6290
ثغرب,شركت سرمايه گذاري مسكن شمالغرب,1251,8274422,103655584350,12850,13090,12350,-500,-3.89,12530,-320,-2.49,12350,13090
رمپنا,گروه مپنا (سهامي عام),1249,9899041,139488606560,14190,14210,14080,-110,-0.78,14090,-100,-0.7,13980,14490
ثنوسا,نوسازي‌وساختمان‌تهران‌,1246,23973763,209143581540,8360,8260,8770,410,4.9,8720,360,4.31,8260,8770
مبينح,ح. مبين انرژي خليج فارس,1234,15388238,103825423390,7000,6670,6730,-270,-3.86,6750,-250,-3.57,6630,6960
فارس,صنايع پتروشيمي خليج فارس,1223,17969995,203852069150,11410,11450,11280,-130,-1.14,11340,-70,-0.61,11270,11450
ثرود,سرمايه‌گذاري مسكن زاينده رود,1216,6693177,108978286790,16140,16500,16160,20,0.12,16280,140,0.87,16100,16730
ثشرق,سرمايه گذاري مسكن شمال شرق,1204,4742772,178835664050,35970,36760,37760,1790,4.98,37710,1740,4.84,36760,37760
وپترو,سرمايه‌گذاري صنايع پتروشيمي‌,1202,3932680,144720064620,37570,36830,37130,-440,-1.17,36800,-770,-2.05,35650,38100
بركت,گروه دارويي بركت,1201,7930216,55273504890,6930,6970,6890,-40,-0.58,6970,40,0.58,6870,7080
تكنو,تكنوتار,1188,6688159,48680987440,7470,7470,7200,-270,-3.61,7280,-190,-2.54,7150,7490
بگيلان,توسعه مسير برق گيلان,1183,1149648,18390349710,15650,15850,16070,420,2.68,16000,350,2.24,15760,16150
شبريز,پالايش نفت تبريز,1170,12984677,173247729920,13350,13270,13390,40,0.3,13340,-10,-0.07,13270,13450
فلوله,لوله‌وماشين‌سازي‌ايران‌,1167,13881505,57635682729,4139,4150,4150,11,0.27,4152,13,0.31,4110,4220
تايرا,تراكتورسازي‌ايران‌,1162,8410687,80955756940,9290,9500,9700,410,4.41,9630,340,3.66,9500,9740
كوثر,بيمه كوثر,1156,35340899,127028071783,3569,3569,3571,2,0.06,3594,25,0.7,3531,3616
دانا,بيمه دانا,1151,22290038,82109233013,3701,3663,3661,-40,-1.08,3684,-17,-0.46,3652,3737
كسعدي,كاشي‌ سعدي‌,1151,8674410,78939310750,9590,9350,8930,-660,-6.88,9100,-490,-5.11,8920,9800
بپيوند,برق و انرژي پيوندگستر پارس,1150,1575361,24573105660,16050,15800,15590,-460,-2.87,15600,-450,-2.8,15450,15870
داريك,صندوق س.اعتماد داريك-د,1148,37676795,701336309602,18600,18615,18615,15,0.08,18615,15,0.08,18614,18615
كتوكا,توليدي و خدمات صنايع نسوز توكا,1144,7566422,123339837590,15590,16370,16590,1000,6.41,16300,710,4.55,15950,16620
وتوصا,گروه س توسعه صنعتي ايران,1140,35636672,41295327640,1177,1180,1153,-24,-2.04,1159,-18,-1.53,1148,1180
كهمدا,شيشه‌ همدان‌,1140,11175131,58133132830,5310,5350,5170,-140,-2.64,5200,-110,-2.07,5150,5380
غدشت,دشت‌ مرغاب‌,1137,3299827,80429045480,24750,24470,24000,-750,-3.03,24370,-380,-1.54,23970,25000
غويتا,ويتانا,1135,18861541,54776714561,3024,2930,2916,-108,-3.57,2904,-120,-3.97,2867,3024
چفيبر,فيبر ايران‌,1123,5552136,57910507920,10450,10670,10260,-190,-1.82,10430,-20,-0.19,10200,10760
سجام,مجتمع سيمان غرب آسيا,1121,12914586,53436317772,4251,4310,4144,-107,-2.52,4138,-113,-2.66,4054,4310
خپارس,پارس خودرو,1119,56334988,70119567070,1258,1240,1235,-23,-1.83,1245,-13,-1.03,1228,1266
خنصير,مهندسي‌نصيرماشين‌,1106,5474810,63071501890,11570,11420,11450,-120,-1.04,11520,-50,-0.43,11390,11700
كفپارس,فرآورده‌هاي‌ نسوز پارس‌,1097,10315106,62727935120,6170,6100,6100,-70,-1.13,6080,-90,-1.46,6020,6200
ددام,داروسازي زاگرس فارمد پارس,1096,5569198,96600575140,18080,18670,17230,-850,-4.7,17350,-730,-4.04,17180,18670
قثابت,قند ثابت‌ خراسان‌,1088,21440703,61370758649,2835,2829,2830,-5,-0.18,2862,27,0.95,2812,2895
كدما,معدني‌ دماوند,1088,764998,56820871490,75370,75750,73450,-1920,-2.55,74280,-1090,-1.45,73340,75750
غصينو,صنعتي مينو,1087,5758352,85239665650,14580,14680,14830,250,1.71,14800,220,1.51,14610,15000
تليسه,دامداري تليسه نمونه,1080,14308133,61016968801,4270,4299,4297,27,0.63,4264,-6,-0.14,4181,4380
ماديرا,صنايع ماديران,1079,16907250,95030388550,5590,5670,5680,90,1.61,5620,30,0.54,5550,5700
بكاب,صنايع‌جوشكاب‌يزد,1075,6972735,101985978220,13980,14200,14670,690,4.94,14630,650,4.65,14200,14670
چخزر,صنايع چوب خزر كاسپين,1061,297332,20041108300,69000,68050,65900,-3100,-4.49,67400,-1600,-2.32,65850,70000
جم پيلن,پتروشيمي جم پيلن,1050,200688,36364346610,183440,183900,184080,640,0.35,182610,-830,-0.45,179870,184200
غگلستا,شير پاستوريزه پگاه گلستان,1050,2210393,42007718630,19370,19210,18890,-480,-2.48,19000,-370,-1.91,18800,19530
انتخاب,گروه انتخاب الكترونيك آرمان,1046,2522883,73642127800,30100,32000,29350,-750,-2.49,29200,-900,-2.99,28550,32000
تپكو,توليدتجهيزات‌سنگين‌هپكو,1033,37331733,100836475870,2727,2735,2689,-38,-1.39,2701,-26,-0.95,2650,2800
آريا,پليمر آريا ساسول,1027,506225,41236328300,81900,81150,81550,-350,-0.43,81450,-450,-0.55,81100,82200
دلقما,دارويي‌ لقمان‌,1024,13767654,47245690671,3570,3530,3437,-133,-3.73,3432,-138,-3.87,3361,3597
پيزد,مجتمع صنايع لاستيك يزد,1020,7722851,31619975803,4156,4165,4106,-50,-1.2,4094,-62,-1.49,4059,4195
كيسون,شركت كيسون,1015,53949059,116646579429,2212,2162,2151,-61,-2.76,2162,-50,-2.26,2146,2191
وكبهمن,مديريت سرمايه گذاري كوثربهمن,1008,5627520,21694043141,3881,3851,3870,-11,-0.28,3855,-26,-0.67,3829,3920
ولپارس,ليزينگ پارسيان,1005,4678268,31496285400,6850,6880,6700,-150,-2.19,6730,-120,-1.75,6600,6990
مثقال,صندوق س.پشتوانه طلاي زرين آگاه,1005,3758406,83955308689,22321,22377,22350,29,0.13,22338,17,0.08,22266,22390
ونوين,بانك‌اقتصادنوين‌,1000,39892730,234490756830,5930,5940,5830,-100,-1.69,5880,-50,-0.84,5820,5940
شلعاب,لعابيران‌,999,4761460,88006745100,18720,18990,18500,-220,-1.18,18480,-240,-1.28,18250,18990
شيران,س. صنايع‌شيميايي‌ايران,997,19758722,101015100380,5120,5100,5110,-10,-0.2,5110,-10,-0.2,5040,5150
خكار,ايركا پارت صنعت,995,16652103,80204012968,4786,4800,4830,44,0.92,4816,30,0.63,4716,4850
اونيكس2,ص.س.درآمد ثابت كيميا-د,994,99328612,99328612,10858,1,1,-10857,-99.99,1,-10857,-99.99,1,1
وبهمن,سرمايه‌گذاري‌بهمن‌,983,17955420,94100685000,5230,5140,5230,0,0,5240,10,0.19,5140,5370
وبانك,سرمايه گذاري گروه توسعه ملي,982,7519420,82053582540,11040,10800,10870,-170,-1.54,10950,-90,-0.82,10770,11050
قشير,قند شيروان قوچان و بجنورد,978,7644739,75201121370,9890,9710,10010,120,1.21,9840,-50,-0.51,9560,10030
سيلام,سيمان‌ ايلام‌,971,2915923,69621568890,24840,25000,23730,-1110,-4.47,23880,-960,-3.86,23450,25000
فزر,پويا زركان آق دره,969,1575203,73115508000,46550,46600,46500,-50,-0.11,46400,-150,-0.32,46300,46800
چدن,توليدي چدن سازان,958,18055509,47244284257,2678,2635,2608,-70,-2.61,2617,-61,-2.28,2590,2677
ما,بيمه  ما,958,15337819,68978225112,4549,4540,4471,-78,-1.71,4497,-52,-1.14,4330,4575
بالبر,كابل‌ البرز,958,2477691,74452019070,29620,30440,29800,180,0.61,30050,430,1.45,29580,31080
اپرداز,آتيه داده پرداز,955,10702110,55072173180,5170,5270,5130,-40,-0.77,5150,-20,-0.39,5070,5270
گلديرا,صنايع گلديران,946,13692973,101101582990,7310,7360,7310,0,0,7380,70,0.96,7270,7470
دامين,داروسازي‌ امين‌,944,10499191,63553010780,5760,5990,6100,340,5.9,6050,290,5.03,5880,6160
زبينا,كشاورزي و دامپروري بينالود,940,5994833,27046124013,4651,4605,4496,-155,-3.33,4512,-139,-2.99,4450,4620
بترانس,ايران‌ ترانسفو,940,23705699,68153572645,2859,2887,2839,-20,-0.7,2875,16,0.56,2835,2919
غشهداب,كشت و صنعت شهداب ناب خراسان,940,27404673,88896044937,3279,3279,3240,-39,-1.19,3244,-35,-1.07,3220,3300
وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,937,8093490,192452864740,23900,23800,23730,-170,-0.71,23780,-120,-0.5,23650,23900
آبادا,توليد نيروي برق آبادان,932,905435,10564345710,11660,11560,11630,-30,-0.26,11670,10,0.09,11480,11950
تاپكيش,تجارت الكترونيك پارسيان كيش,923,4984053,71773127640,14060,14300,14150,90,0.64,14400,340,2.42,14130,14880
آكورد,صندوق س. آرمان آتي كوثر-د,921,6010257,333338630373,55418,55461,55463,45,0.08,55462,44,0.08,55461,55463
تسه1401,امتيازتسهيلات مسكن سال1401,916,74967,89923547185,1179416,1175101,1190142,10726,0.91,1199508,20092,1.7,1175101,1219000
كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,912,21420707,36101452260,1668,1670,1671,3,0.18,1685,17,1.02,1668,1710
تاپيكو,س. نفت و گاز و پتروشيمي تأمين,910,11969900,227575461610,19350,19360,19150,-200,-1.03,19010,-340,-1.76,18910,19360
خراسان,پتروشيمي خراسان,909,211197,29313097440,140310,139600,138880,-1430,-1.02,139860,-450,-0.32,137780,141000
شگويا,پتروشيمي تندگويان,906,5899399,103524893630,17470,17490,17550,80,0.46,17550,80,0.46,17450,17570
افرا,افرانت,903,6750832,88247267130,12630,12600,13280,650,5.15,13070,440,3.48,12500,13440
كگل,معدني و صنعتي گل گهر,902,11364519,64842112030,5800,5790,5690,-110,-1.9,5750,-50,-0.86,5670,5800
